FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/10/2020;ES01;1-;194;66;50;35;89;613;1829;2621;2184;1833;1865;1987
01/10/2020;ES01;1=;2185;2440;1682;1669;1676;1769;1920;1714;987;611;578;459
01/10/2020;ES01;2-;177;80;49;54;58;303;686;1311;1522;1286;1451;1469
01/10/2020;ES01;2=;1607;1564;1409;1304;1515;1474;1506;1300;854;564;530;394
01/10/2020;ES02;1-;391;240;141;109;79;68;175;621;990;976;797;940
01/10/2020;ES02;1=;1027;1025;1015;888;880;889;948;928;905;848;692;524
01/10/2020;ES02;2-;430;212;158;120;87;130;489;1140;1258;1313;1331;1298
01/10/2020;ES02;2=;1135;1482;1327;1188;1087;1025;1065;1200;1099;1140;784;471
01/10/2020;ES03;1-;244;149;99;87;90;97;392;1616;2589;2088;1625;1555
01/10/2020;ES03;1=;1572;1456;1665;1593;1542;1647;1536;1466;1326;1136;711;400
01/10/2020;ES03;2-;203;109;94;56;40;48;123;323;857;906;985;1073
01/10/2020;ES03;2=;1236;1336;1494;1437;978;1171;1233;1213;1097;789;529;326
01/10/2020;ES04;1-;261;136;91;64;49;77;255;913;862;1140;997;946
01/10/2020;ES04;1=;758;921;1014;960;985;997;998;988;983;863;501;357
01/10/2020;ES04;2-;124;84;59;40;27;42;87;269;560;600;546;615
01/10/2020;ES04;2=;673;713;868;895;735;693;776;776;692;529;281;153
01/10/2020;ES05;1-;904;555;313;206;166;197;500;1058;1802;1773;1839;2204
01/10/2020;ES05;1=;2426;2815;3327;3454;2618;2872;2981;3265;2881;2059;1592;1240
01/10/2020;ES05;2-;414;274;153;123;123;242;1167;2290;2673;2552;2399;2214
01/10/2020;ES05;2=;2090;1943;2200;2147;2047;2166;2192;1969;1846;1522;980;555
01/10/2020;ES06;1-;29;19;28;23;56;207;711;925;797;653;706;764
01/10/2020;ES06;1=;811;882;731;853;761;834;783;614;416;223;158;121
01/10/2020;ES06;2-;44;24;19;13;34;154;483;939;762;632;713;747
01/10/2020;ES06;2=;722;832;770;804;814;828;739;576;388;244;162;125
01/10/2020;ES07;1-;274;108;72;40;56;133;651;1820;2124;1714;1472;1745
01/10/2020;ES07;1=;1928;2445;3638;3447;2374;2686;3104;2564;2337;1746;1258;765
01/10/2020;ES07;2-;251;128;63;57;128;608;3138;4340;3563;3137;2344;2300
01/10/2020;ES07;2=;2153;2412;3114;2543;2254;2466;2400;2242;2149;1705;924;493
01/10/2020;ES08;1-;233;261;219;167;107;152;181;361;559;676;784;743
01/10/2020;ES08;1=;797;790;668;643;701;780;787;837;665;700;586;190
01/10/2020;ES08;2-;61;61;35;18;23;39;31;182;796;980;1078;1071
01/10/2020;ES08;2=;1019;910;840;755;1023;1022;1034;1062;578;727;179;126
01/10/2020;ES09;1-;352;318;192;119;91;117;230;462;587;795;961;943
01/10/2020;ES09;1=;919;876;882;880;760;834;832;916;844;817;648;534
01/10/2020;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2020;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
