FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/01/20;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/01/20;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/01/20;ES26;1-;413;501;461;417;297;269;194;148;168;240;233;261
01/01/20;ES26;1=;282;313;306;345;403;474;550;478;349;336;257;229
01/01/20;ES26;2-;192;287;210;203;147;123;110;69;80;72;96;91
01/01/20;ES26;2=;109;124;92;132;129;152;154;143;109;107;131;88
01/01/20;ES27;1-;1419;1405;1123;797;678;772;631;546;429;537;752;757
01/01/20;ES27;1=;931;1016;902;977;1077;1582;1870;1606;1192;1017;784;525
01/01/20;ES27;2-;949;1376;906;765;890;706;481;451;392;419;567;730
01/01/20;ES27;2=;690;690;686;799;944;1337;1410;1293;940;750;724;382
01/01/20;ES28;1-;708;463;261;179;143;170;136;113;111;133;178;247
01/01/20;ES28;1=;453;508;293;283;416;548;541;460;411;267;233;134
01/01/20;ES28;2-;696;460;295;204;157;211;183;148;177;151;233;349
01/01/20;ES28;2=;549;655;344;363;562;795;747;655;527;421;273;169
01/01/20;ES29;1-;542;1450;1545;953;737;614;763;669;523;522;624;778
01/01/20;ES29;1=;973;1135;1303;1037;965;1235;1576;1571;1639;1305;1107;869
01/01/20;ES29;2-;488;1727;1640;1013;593;492;687;532;488;468;569;672
01/01/20;ES29;2=;903;1111;1362;1022;988;1334;1812;1865;1834;1455;1156;975
01/01/20;ES30;1-;134;399;355;184;156;100;123;99;90;89;111;95
01/01/20;ES30;1=;166;196;228;159;165;190;257;260;300;225;155;158
01/01/20;ES30;2-;211;675;584;372;297;196;194;167;146;112;134;179
01/01/20;ES30;2=;230;326;458;334;301;474;535;542;562;396;344;232
01/01/20;ES31;1-;84;284;268;126;66;62;63;65;42;56;53;87
01/01/20;ES31;1=;126;189;199;109;90;134;172;187;176;158;112;79
01/01/20;ES31;2-;82;272;219;92;70;53;51;61;39;53;61;99
01/01/20;ES31;2=;110;184;225;123;94;106;201;209;164;131;80;65
01/01/20;ES32;1-;228;660;596;409;291;233;191;163;129;131;132;186
01/01/20;ES32;1=;269;335;433;351;276;364;497;535;428;373;302;218
01/01/20;ES32;2-;200;495;412;259;197;163;173;156;131;89;107;132
01/01/20;ES32;2=;175;281;339;219;218;281;347;354;356;290;242;204
01/01/20;ES33;1-;275;1102;994;435;260;161;202;213;158;139;153;234
01/01/20;ES33;1=;396;765;1002;471;410;678;1079;1007;909;743;480;312
01/01/20;ES33;2-;186;799;630;293;132;110;104;136;95;88;88;156
01/01/20;ES33;2=;293;532;756;369;230;441;578;606;504;412;270;174
01/01/20;ES34;1-;7;209;278;295;208;144;107;88;98;152;200;183
01/01/20;ES34;1=;167;205;169;202;193;163;204;179;176;149;152;145
01/01/20;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/01/20;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/01/20;ES36;1-;1984;1465;683;441;487;611;507;257;186;231;329;508
01/01/20;ES36;1=;892;992;565;600;959;1171;1263;1315;1143;804;637;366
01/01/20;ES36;2-;1942;1214;529;338;285;368;350;185;176;232;406;611
01/01/20;ES36;2=;1010;1130;530;631;985;1385;1438;1149;863;533;397;261
01/01/20;ES37;1-;1293;936;416;292;305;422;446;225;181;222;304;465
01/01/20;ES37;1=;782;862;443;527;708;821;803;678;570;446;313;199
01/01/20;ES37;2-;1757;1086;425;272;249;373;372;213;186;244;377;543
01/01/20;ES37;2=;969;1184;468;453;801;1018;1009;955;728;497;287;162
01/01/20;ES38;1-;177;485;284;155;84;69;77;102;63;70;97;134
01/01/20;ES38;1=;241;417;510;224;172;262;386;372;347;266;197;96
01/01/20;ES38;2-;217;511;343;172;105;62;85;89;58;59;75;106
01/01/20;ES38;2=;196;326;346;132;166;243;370;348;246;192;123;92
01/01/20;ES39;1-;939;0;1601;1251;517;300;248;289;337;217;190;229
01/01/20;ES39;1=;369;663;1306;1440;601;606;1097;1527;1570;1384;1041;656
01/01/20;ES39;2-;1527;0;1966;1245;523;275;239;284;316;289;257;300
01/01/20;ES39;2=;497;847;1360;1305;521;572;968;1355;1201;1112;802;591
01/01/20;ES40;1-;2224;1593;629;401;346;499;443;296;229;320;416;617
01/01/20;ES40;1=;1252;1413;539;725;1042;1468;1507;1234;916;659;394;273
01/01/20;ES40;2-;1939;1383;640;373;350;420;415;259;197;254;374;600
01/01/20;ES40;2=;1114;1262;520;600;929;1225;1265;1146;948;644;413;282
01/01/20;ES41;1-;1030;764;460;348;301;291;252;200;210;207;303;439
01/01/20;ES41;1=;635;617;411;446;595;768;762;730;578;416;358;234
01/01/20;ES41;2-;823;554;368;239;170;171;203;120;127;136;209;320
01/01/20;ES41;2=;509;555;349;327;503;669;700;570;524;325;281;166
01/01/20;ES42;1-;904;675;295;183;188;266;238;111;67;102;137;211
01/01/20;ES42;1=;324;327;215;217;320;410;400;377;317;217;173;175
01/01/20;ES42;2-;790;571;251;176;152;141;122;77;79;74;128;194
01/01/20;ES42;2=;378;488;206;201;311;405;418;408;317;192;166;99
01/01/20;ES43;1-;331;673;487;317;185;187;164;166;111;125;190;208
01/01/20;ES43;1=;313;447;455;263;328;468;630;596;492;360;251;183
01/01/20;ES43;2-;260;610;515;312;183;202;171;174;108;95;138;161
01/01/20;ES43;2=;229;397;453;260;304;397;541;579;517;457;304;232
01/01/20;ES44;1-;1179;1117;705;535;388;400;312;225;233;318;463;535
01/01/20;ES44;1=;801;854;605;670;854;1286;1539;1342;985;706;495;342
01/01/20;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/01/20;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/01/20;ES45;1-;1541;1281;881;650;522;496;295;191;176;232;364;511
01/01/20;ES45;1=;762;881;632;630;829;1171;1438;1406;1131;822;565;333
01/01/20;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/01/20;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/01/20;ES46;1-;968;766;444;311;273;296;239;182;162;192;289;432
01/01/20;ES46;1=;623;604;334;464;603;830;793;648;474;369;234;120
01/01/20;ES46;2-;865;591;419;297;217;275;242;174;135;162;264;422
01/01/20;ES46;2=;734;774;393;390;541;787;756;609;474;380;241;144
01/01/20;ES47;1-;887;747;518;392;356;389;309;178;150;130;221;335
01/01/20;ES47;1=;533;638;482;473;643;721;883;794;698;552;387;223
01/01/20;ES47;2-;801;596;455;340;313;345;303;182;169;186;260;359
01/01/20;ES47;2=;497;474;356;394;470;622;588;531;461;339;265;175
01/01/20;ES48;1-;799;631;343;263;215;275;210;140;128;142;230;329
01/01/20;ES48;1=;530;655;319;307;502;702;699;574;482;305;206;139
01/01/20;ES48;2-;630;453;294;154;134;179;131;101;73;92;168;265
01/01/20;ES48;2=;474;461;245;258;429;548;506;423;342;271;159;104
01/01/20;ES49;1-;770;506;222;154;108;159;152;105;95;144;212;375
01/01/20;ES49;1=;515;525;246;293;467;505;556;532;474;309;239;140
01/01/20;ES49;2-;92;310;320;125;81;55;60;59;63;63;76;106
01/01/20;ES49;2=;177;269;355;192;170;268;340;362;278;232;126;94
01/01/20;ES50;1-;105;409;453;251;146;129;145;130;81;89;63;118
01/01/20;ES50;1=;129;230;314;202;151;215;328;356;386;332;272;199
01/01/20;ES50;2-;229;373;317;171;178;137;141;273;157;150;97;369
01/01/20;ES50;2=;115;264;292;125;110;152;399;426;313;170;233;132
01/01/20;ES51;1-;102;328;301;146;94;92;77;92;90;84;106;131
01/01/20;ES51;1=;145;203;341;182;106;193;261;270;240;222;144;120
01/01/20;ES51;2-;98;362;295;135;79;73;74;70;63;77;68;104
01/01/20;ES51;2=;172;273;314;191;126;192;214;257;222;171;135;100
01/01/20;ES52;1-;110;516;422;205;119;85;94;82;73;58;77;112
01/01/20;ES52;1=;185;337;510;257;177;272;453;457;408;338;231;165
01/01/20;ES52;2-;175;441;325;208;176;104;105;140;112;105;121;116
01/01/20;ES52;2=;177;238;260;166;294;259;252;265;314;229;198;172
01/01/20;ES53;1-;178;249;211;173;146;116;129;119;92;75;85;96
01/01/20;ES53;1=;119;195;209;203;202;220;251;260;216;187;196;127
01/01/20;ES53;2-;310;514;365;309;261;234;224;176;135;139;149;193
01/01/20;ES53;2=;230;341;304;348;320;383;446;446;366;312;274;218
01/01/20;ES54;1-;178;301;203;155;97;95;111;95;94;69;69;87
01/01/20;ES54;1=;121;226;175;174;151;194;258;233;220;154;132;101
01/01/20;ES54;2-;221;360;264;194;140;129;137;125;109;82;76;94
01/01/20;ES54;2=;178;274;339;298;234;249;295;336;301;226;196;144
01/01/20;ES55;1-;111;272;171;103;80;67;66;58;52;55;48;68
01/01/20;ES55;1=;97;175;173;115;114;139;185;179;177;121;121;53
01/01/20;ES55;2-;89;207;158;90;81;61;78;56;46;42;47;57
01/01/20;ES55;2=;80;120;138;106;115;135;181;157;102;126;98;50
01/01/20;ES56;1-;312;217;125;82;62;78;62;58;40;49;89;122
01/01/20;ES56;1=;156;210;104;121;164;192;149;132;101;96;73;35
01/01/20;ES56;2-;254;206;106;69;59;72;56;38;36;39;68;99
01/01/20;ES56;2=;145;152;85;90;113;138;156;125;100;81;70;46
01/01/20;ES57;1-;686;483;236;154;90;122;127;78;78;106;168;271
01/01/20;ES57;1=;417;399;240;290;398;613;550;464;425;348;189;107
01/01/20;ES57;2-;514;355;178;81;72;81;69;45;46;79;115;261
01/01/20;ES57;2=;518;657;283;272;412;625;558;413;346;205;146;51
01/01/20;ES58;1-;372;251;127;84;90;93;77;80;73;86;137;206
01/01/20;ES58;1=;294;284;144;169;244;299;293;211;163;102;86;59
01/01/20;ES58;2-;278;178;72;47;42;38;54;36;50;55;74;110
01/01/20;ES58;2=;168;200;94;71;121;191;181;147;111;95;66;37
01/01/20;ES59;1-;211;143;94;59;47;50;72;43;37;66;67;84
01/01/20;ES59;1=;167;141;97;84;127;178;175;154;91;92;61;34
01/01/20;ES59;2-;163;160;63;54;32;45;52;41;46;74;84;83
01/01/20;ES59;2=;174;172;73;81;118;151;140;117;90;66;45;23
01/01/20;ES60;1-;567;408;197;139;102;126;112;51;41;57;69;100
01/01/20;ES60;1=;140;149;189;175;277;361;372;310;224;150;99;50
01/01/20;ES60;2-;768;594;291;144;116;158;140;83;82;95;145;258
01/01/20;ES60;2=;458;488;227;234;356;476;519;469;341;232;153;86
02/01/20;ES01;1-;449;275;90;67;148;571;2359;2951;2625;1457;1664;1684
02/01/20;ES01;1=;1928;2030;1603;1567;1779;2025;1960;1953;1497;1003;789;1085
02/01/20;ES01;2-;346;254;205;73;128;291;872;1489;1770;1120;1342;1304
02/01/20;ES01;2=;1387;1308;1144;1242;1484;1648;1478;1153;912;680;588;792
02/01/20;ES02;1-;294;203;137;80;105;270;586;1265;932;967;1127;1188
02/01/20;ES02;1=;1125;1066;1045;1036;1138;1125;1087;1067;844;724;657;503
02/01/20;ES02;2-;315;270;159;108;144;579;1271;1108;1132;1255;1260;1209
02/01/20;ES02;2=;1247;1187;1192;1141;1134;1187;1280;1155;1124;973;794;727
02/01/20;ES03;1-;224;144;115;80;114;744;2625;2675;2545;1685;1644;1797
02/01/20;ES03;1=;1725;1573;1676;1462;1475;1753;1866;1697;1404;1206;833;564
02/01/20;ES03;2-;163;126;88;76;57;184;564;1150;1229;1324;1618;1254
02/01/20;ES03;2=;1376;1551;1718;1278;1826;1970;1589;1436;1316;1132;756;452
02/01/20;ES04;1-;158;103;79;60;49;280;1174;1362;816;874;903;908
02/01/20;ES04;1=;933;973;967;740;758;872;1055;906;825;718;498;302
02/01/20;ES04;2-;90;65;49;35;48;161;542;895;808;763;826;894
02/01/20;ES04;2=;947;1199;742;642;933;1049;1030;651;565;514;321;215
02/01/20;ES05;1-;800;601;351;312;400;757;1371;1998;2153;1589;1824;2144
02/01/20;ES05;1=;2301;2542;2826;2524;2311;2718;2863;2764;2530;2312;2006;1618
02/01/20;ES05;2-;139;81;72;107;205;1140;2003;1931;2089;2080;2112;2140
02/01/20;ES05;2=;2152;2084;2121;1893;2046;2233;2292;2148;471;723;540;370
02/01/20;ES06;1-;74;41;31;19;49;225;998;1043;962;608;703;728
02/01/20;ES06;1=;763;715;645;634;756;868;678;553;438;271;212;143
02/01/20;ES06;2-;89;34;26;18;45;129;417;974;567;565;717;737
02/01/20;ES06;2=;709;680;631;929;722;780;677;535;406;261;198;145
02/01/20;ES07;1-;793;431;148;167;100;212;653;2226;3042;2544;1689;2091
02/01/20;ES07;1=;2365;2549;3191;4337;2402;3032;3465;2774;2474;1988;1630;1091
02/01/20;ES07;2-;346;210;94;70;150;480;3927;5715;4823;4286;3368;2214
02/01/20;ES07;2=;2310;2448;3856;3445;3210;2295;2398;2191;3056;2551;1567;765
02/01/20;ES08;1-;491;195;158;175;213;360;836;626;692;762;785;712
02/01/20;ES08;1=;1055;684;802;980;657;723;921;916;680;663;674;620
02/01/20;ES08;2-;447;289;176;195;249;622;1104;1271;1197;818;836;813
02/01/20;ES08;2=;797;859;806;782;792;802;724;799;793;770;732;627
02/01/20;ES09;1-;381;381;241;362;215;496;755;994;1087;1208;938;845
02/01/20;ES09;1=;844;949;960;913;844;858;910;1138;734;798;808;779
02/01/20;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/01/20;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/01/20;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
02/01/20;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
02/01/20;ES10;2-;200;135;92;76;90;169;414;652;686;656;600;625
02/01/20;ES10;2=;642;655;655;641;656;698;706;656;654;575;460;312
02/01/20;ES11;1-;758;414;252;117;86;80;384;3000;4429;5581;5355;3274
02/01/20;ES11;1=;3504;3346;3490;3788;2890;2892;3354;3758;3155;2732;2030;1333
02/01/20;ES11;2-;1019;510;252;165;146;116;256;1016;2404;2815;2751;3066
02/01/20;ES11;2=;3460;3849;4351;4887;4626;4180;4809;5234;4057;3664;3033;2143
02/01/20;ES12;1-;582;413;309;289;409;822;1385;1776;1877;2041;2015;1877
02/01/20;ES12;1=;1792;1737;1817;1806;1890;1694;1736;1876;1801;1285;1192;925
02/01/20;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/01/20;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/01/20;ES13;1-;416;277;202;169;142;361;831;1042;1138;1190;1317;1353
02/01/20;ES13;1=;1426;1354;1183;1259;1382;1450;1360;1383;1116;849;649;607
02/01/20;ES13;2-;585;161;293;123;133;386;1327;1880;1326;1443;1557;1481
02/01/20;ES13;2=;1745;1642;1298;1433;1641;1633;1603;1477;1305;1022;892;852
02/01/20;ES14;1-;75;35;22;13;23;56;223;499;504;311;346;409
02/01/20;ES14;1=;362;296;280;321;332;373;325;280;214;224;150;111
02/01/20;ES14;2-;48;26;19;9;9;47;131;257;209;244;257;280
02/01/20;ES14;2=;268;272;225;314;258;284;276;303;186;184;138;75
02/01/20;ES15;1-;95;24;21;22;33;233;896;1159;1063;872;618;588
02/01/20;ES15;1=;648;637;892;853;861;610;841;533;429;303;198;156
02/01/20;ES15;2-;35;26;20;25;30;113;641;881;907;576;613;589
02/01/20;ES15;2=;624;944;873;779;584;600;777;716;585;321;197;132
02/01/20;ES16;1-;414;96;67;42;89;288;1071;1543;1058;1154;1327;1475
02/01/20;ES16;1=;1475;1501;1223;1315;1506;1540;1385;1330;1091;798;706;610
02/01/20;ES16;2-;254;174;135;56;139;405;1612;2021;1978;1771;1705;1673
02/01/20;ES16;2=;1566;1463;1317;1440;1502;1516;1550;1500;1325;823;599;548
02/01/20;ES17;1-;322;210;81;162;197;893;2988;2353;2372;2348;2424;2485
02/01/20;ES17;1=;2469;2291;1970;2112;2332;2548;2171;2246;1860;1138;908;629
02/01/20;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/01/20;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/01/20;ES18;1-;42;42;20;20;50;184;1345;1550;1231;686;700;672
02/01/20;ES18;1=;669;571;502;578;672;739;657;457;383;232;167;173
02/01/20;ES18;2-;136;74;46;44;48;87;316;641;722;528;668;733
02/01/20;ES18;2=;844;1328;704;641;774;939;897;857;712;436;298;260
02/01/20;ES19;1-;226;74;80;57;72;244;725;1054;812;803;921;995
02/01/20;ES19;1=;1006;926;791;920;969;1062;945;863;681;509;433;312
02/01/20;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/01/20;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/01/20;ES20;1-;2680;1843;863;550;462;534;1065;3147;6067;6671;6783;7448
02/01/20;ES20;1=;8416;9201;9696;9999;9999;9657;9999;9999;9422;8560;7252;6088
02/01/20;ES20;2-;2810;1578;775;450;436;743;2219;8648;9640;9413;9507;8943
02/01/20;ES20;2=;9059;9234;9270;9999;8824;8707;9488;9894;8612;7949;6623;4644
02/01/20;ES21;1-;135;76;30;15;41;131;1149;1753;1209;748;876;941
02/01/20;ES21;1=;980;989;1125;1200;824;1088;965;785;611;413;310;367
02/01/20;ES21;2-;124;79;28;30;75;228;1028;2005;2108;1607;1256;1335
02/01/20;ES21;2=;1245;1878;1726;1785;1921;1536;1848;1516;1137;609;282;302
02/01/20;ES22;1-;257;136;92;95;139;473;1404;1636;1324;931;923;974
02/01/20;ES22;1=;1037;986;1021;858;903;993;1070;1001;985;832;572;436
02/01/20;ES22;2-;363;216;140;124;101;338;825;1149;1184;1161;885;1037
02/01/20;ES22;2=;1062;1142;1178;1042;1032;1073;1193;1251;1184;984;789;673
02/01/20;ES23;1-;560;337;234;230;430;1533;3628;3736;2567;2614;2384;2408
02/01/20;ES23;1=;2402;2313;2253;1970;2000;2288;2478;2334;2209;1843;1402;1023
02/01/20;ES23;2-;869;683;430;365;481;801;1312;1719;1903;1547;1790;2080
02/01/20;ES23;2=;2182;2471;2685;2425;2155;2523;2727;2606;2356;2125;1998;1669
02/01/20;ES24;1-;147;89;62;39;39;144;390;687;717;765;888;920
02/01/20;ES24;1=;1023;1147;1003;894;1034;1016;994;945;738;552;309;297
02/01/20;ES24;2-;166;112;80;66;86;335;1225;1397;1090;876;844;846
02/01/20;ES24;2=;780;792;705;789;804;770;796;745;626;477;384;329
02/01/20;ES25;1-;87;117;44;34;43;119;131;243;257;280;259;284
02/01/20;ES25;1=;250;149;162;171;155;159;203;232;250;150;170;134
02/01/20;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/01/20;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/01/20;ES26;1-;214;120;102;133;143;113;233;306;282;593;582;495
02/01/20;ES26;1=;493;554;355;109;459;486;486;520;497;474;514;399
02/01/20;ES26;2-;154;112;57;83;92;101;166;195;346;386;383;378
02/01/20;ES26;2=;276;247;238;240;254;252;330;328;331;310;278;226
02/01/20;ES27;1-;364;232;195;196;334;655;1177;1367;1520;1659;1901;1832
02/01/20;ES27;1=;1812;1863;1659;1767;1723;1927;1459;1434;1563;1301;1157;990
02/01/20;ES27;2-;579;415;314;249;319;488;1612;1831;1847;1060;1287;1316
02/01/20;ES27;2=;1267;1515;1827;1418;1645;1843;1639;1536;1794;1346;892;822
02/01/20;ES28;1-;68;39;47;48;87;204;559;826;532;647;737;768
02/01/20;ES28;1=;814;831;1076;656;914;919;721;705;475;388;252;188
02/01/20;ES28;2-;83;60;35;54;135;401;1301;1658;1527;871;871;937
02/01/20;ES28;2=;909;929;776;832;942;1001;831;796;670;442;295;204
02/01/20;ES29;1-;422;302;230;212;409;1112;2356;2587;2363;1720;1794;1853
02/01/20;ES29;1=;1891;1889;1930;1779;1719;1881;1955;1803;1793;1524;1263;1027
02/01/20;ES29;2-;635;282;174;182;306;802;1997;2438;2555;1584;1793;2007
02/01/20;ES29;2=;2040;2019;2048;1838;1852;1986;2182;2146;2108;1778;1334;1126
