FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/05/20;ES14;1-;5;6;1;1;1;8;23;29;30;36;48;44
01/05/20;ES14;1=;37;43;28;28;21;20;23;38;30;27;13;7
01/05/20;ES14;2-;5;5;2;3;3;2;14;16;22;35;29;37
01/05/20;ES14;2=;43;25;23;30;23;22;21;18;13;10;15;7
01/05/20;ES15;1-;8;6;4;8;6;54;111;61;73;73;100;87
01/05/20;ES15;1=;101;119;83;70;46;41;59;68;100;71;31;17
01/05/20;ES15;2-;15;5;3;6;6;21;59;57;50;59;75;77
01/05/20;ES15;2=;76;110;100;52;40;31;53;51;76;61;22;17
01/05/20;ES16;1-;47;20;29;29;19;76;94;111;140;159;182;224
01/05/20;ES16;1=;240;210;177;134;126;168;143;197;82;141;128;63
01/05/20;ES16;2-;15;15;11;13;17;42;69;82;95;121;124;135
01/05/20;ES16;2=;115;129;99;96;74;88;101;113;120;77;81;24
01/05/20;ES17;1-;45;36;14;24;30;146;216;243;252;328;302;347
01/05/20;ES17;1=;330;336;278;188;194;237;193;236;273;219;151;69
01/05/20;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/05/20;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/05/20;ES18;1-;13;10;7;16;5;21;53;66;67;114;104;102
01/05/20;ES18;1=;132;113;94;60;65;75;74;76;86;60;32;15
01/05/20;ES18;2-;19;13;4;9;4;12;25;42;43;65;84;91
01/05/20;ES18;2=;122;152;80;64;76;76;72;91;100;70;51;18
01/05/20;ES19;1-;28;21;29;19;24;46;102;85;125;134;193;189
01/05/20;ES19;1=;241;214;186;159;140;144;148;151;142;155;112;58
01/05/20;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/05/20;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/05/20;ES20;1-;2274;0;186;151;127;137;251;831;1149;1153;793;775
01/05/20;ES20;1=;903;1025;1211;1682;1721;896;816;1041;839;781;926;1037
01/05/20;ES20;2-;2027;0;127;101;132;117;438;1538;1784;1297;1088;1044
01/05/20;ES20;2=;1102;1075;1323;1950;1042;712;794;1005;769;707;1078;729
01/05/20;ES21;1-;13;15;6;9;14;37;49;52;74;112;135;157
01/05/20;ES21;1=;143;152;96;68;87;80;98;77;73;81;33;13
01/05/20;ES21;2-;12;13;11;3;19;40;81;83;121;148;161;178
01/05/20;ES21;2=;198;171;87;87;101;98;117;92;100;69;24;17
01/05/20;ES22;1-;71;81;40;33;33;152;112;91;110;129;143;138
01/05/20;ES22;1=;278;414;425;220;483;234;255;444;139;218;225;181
01/05/20;ES22;2-;63;38;42;72;23;41;45;92;99;110;171;170
01/05/20;ES22;2=;203;196;227;235;152;145;123;135;140;154;136;111
01/05/20;ES23;1-;106;66;70;50;48;62;233;289;271;224;248;274
01/05/20;ES23;1=;299;295;349;270;233;205;241;204;270;245;200;168
01/05/20;ES23;2-;167;93;63;71;89;76;128;215;191;204;239;288
01/05/20;ES23;2=;308;313;482;461;335;268;269;286;328;323;291;253
01/05/20;ES24;1-;22;15;12;10;2;3;14;23;30;33;46;67
01/05/20;ES24;1=;71;76;62;90;54;38;37;37;52;46;47;31
01/05/20;ES24;2-;32;13;11;18;20;12;19;44;43;53;54;53
01/05/20;ES24;2=;59;52;85;52;49;48;44;45;52;75;51;30
01/05/20;ES25;1-;19;11;6;12;25;3;10;13;17;31;35;57
01/05/20;ES25;1=;47;52;51;51;53;47;43;61;75;62;40;43
01/05/20;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/05/20;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/05/20;ES26;1-;22;22;16;10;6;22;18;27;35;52;58;53
01/05/20;ES26;1=;64;67;48;57;37;38;43;29;59;38;38;43
01/05/20;ES26;2-;23;11;12;14;6;16;12;26;35;64;61;70
01/05/20;ES26;2=;79;82;94;96;84;59;58;55;65;78;83;57
01/05/20;ES27;1-;113;100;57;52;57;56;81;143;159;215;188;214
01/05/20;ES27;1=;253;245;269;254;197;163;200;160;220;249;200;176
01/05/20;ES27;2-;127;94;37;105;84;139;240;266;282;304;328;372
01/05/20;ES27;2=;483;507;431;319;281;369;327;445;389;317;260;119
01/05/20;ES28;1-;16;14;12;19;18;41;52;62;51;87;78;88
01/05/20;ES28;1=;93;122;106;69;61;88;71;91;82;67;48;24
01/05/20;ES28;2-;21;19;9;10;30;73;71;89;84;88;102;120
01/05/20;ES28;2=;125;132;78;55;57;103;93;71;91;57;42;19
01/05/20;ES29;1-;60;52;26;33;62;60;73;108;123;144;196;205
01/05/20;ES29;1=;212;211;292;204;194;168;172;174;121;147;104;92
01/05/20;ES29;2-;90;76;42;46;28;50;108;172;178;206;256;232
01/05/20;ES29;2=;256;279;321;267;197;180;177;223;196;171;189;145
01/05/20;ES30;1-;19;13;11;11;18;10;20;33;53;56;48;71
01/05/20;ES30;1=;67;73;92;83;63;56;51;51;53;67;60;53
01/05/20;ES30;2-;31;18;26;28;14;29;45;75;79;82;104;113
01/05/20;ES30;2=;106;140;146;121;81;75;98;81;99;104;94;107
01/05/20;ES31;1-;25;15;5;53;1;4;25;24;21;17;38;35
01/05/20;ES31;1=;50;44;68;37;28;34;34;32;31;38;22;41
01/05/20;ES31;2-;27;16;7;7;1;2;16;26;25;29;43;35
01/05/20;ES31;2=;45;46;41;37;26;27;28;40;25;24;23;20
01/05/20;ES32;1-;24;24;23;17;17;25;48;66;99;91;99;109
01/05/20;ES32;1=;129;128;121;96;64;65;87;72;94;79;62;58
01/05/20;ES32;2-;16;28;33;19;13;10;24;34;42;59;60;68
01/05/20;ES32;2=;93;81;81;87;59;52;53;53;49;56;38;31
01/05/20;ES33;1-;34;24;8;7;13;17;49;73;97;69;90;90
01/05/20;ES33;1=;115;138;124;109;101;95;83;68;63;62;60;29
01/05/20;ES33;2-;38;12;18;12;15;33;94;139;93;90;101;122
01/05/20;ES33;2=;160;158;184;125;83;98;134;102;75;108;61;48
01/05/20;ES34;1-;420;420;356;338;328;370;378;574;796;798;790;616
01/05/20;ES34;1=;616;504;476;450;444;474;482;482;524;446;464;352
01/05/20;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/05/20;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/05/20;ES36;1-;29;18;9;7;23;72;112;109;90;139;157;216
01/05/20;ES36;1=;227;264;221;128;117;147;149;153;168;129;86;32
01/05/20;ES36;2-;27;16;7;8;24;98;104;118;120;159;154;196
01/05/20;ES36;2=;208;187;177;132;122;130;125;130;132;139;91;29
01/05/20;ES37;1-;14;12;10;4;17;64;101;113;113;142;135;151
01/05/20;ES37;1=;195;253;202;126;131;130;134;137;138;141;81;30
01/05/20;ES37;2-;6;8;14;7;28;117;186;176;191;182;224;199
01/05/20;ES37;2=;208;228;141;144;127;162;126;132;139;102;59;15
01/05/20;ES38;1-;9;5;5;2;3;6;13;45;54;60;63;71
01/05/20;ES38;1=;97;85;77;82;55;58;52;56;51;60;50;19
01/05/20;ES38;2-;10;0;2;1;1;3;24;46;41;43;51;59
01/05/20;ES38;2=;59;56;80;44;31;38;31;40;32;40;29;26
01/05/20;ES39;1-;277;0;10;12;12;12;41;153;256;134;111;109
01/05/20;ES39;1=;118;136;163;303;170;98;103;115;107;94;209;91
01/05/20;ES39;2-;300;0;14;8;13;24;20;112;192;196;119;113
01/05/20;ES39;2=;117;124;162;250;220;106;83;101;87;77;114;152
01/05/20;ES40;1-;47;33;8;13;32;98;178;161;163;171;223;207
01/05/20;ES40;1=;247;310;274;133;160;147;169;155;165;142;75;44
01/05/20;ES40;2-;23;23;9;19;28;148;239;152;163;189;207;176
01/05/20;ES40;2=;231;312;208;153;115;120;141;137;189;146;62;35
01/05/20;ES41;1-;32;47;25;25;27;76;115;127;140;172;217;250
01/05/20;ES41;1=;260;266;241;180;151;146;168;173;203;149;96;55
01/05/20;ES41;2-;17;24;21;12;23;49;91;82;115;118;143;173
01/05/20;ES41;2=;182;146;132;109;96;101;90;87;77;90;72;37
01/05/20;ES42;1-;10;4;5;2;43;24;34;34;54;71;82;99
01/05/20;ES42;1=;122;126;107;65;43;74;50;87;86;69;39;11
01/05/20;ES42;2-;8;7;4;12;10;48;35;43;62;81;95;123
01/05/20;ES42;2=;119;81;78;65;66;82;83;60;63;61;35;10
01/05/20;ES43;1-;41;19;16;12;19;18;55;107;85;93;109;134
01/05/20;ES43;1=;102;137;116;85;81;73;92;90;83;75;73;41
01/05/20;ES43;2-;28;18;13;6;7;14;33;49;68;105;117;138
01/05/20;ES43;2=;127;151;130;122;95;89;80;105;106;92;92;68
01/05/20;ES44;1-;38;20;20;24;25;73;87;111;148;186;162;192
01/05/20;ES44;1=;232;211;173;120;133;154;129;151;130;135;107;43
01/05/20;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/05/20;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/05/20;ES45;1-;22;27;18;22;23;57;87;101;116;145;152;152
01/05/20;ES45;1=;156;184;143;104;105;114;116;108;124;111;57;29
01/05/20;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/05/20;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/05/20;ES46;1-;25;21;22;12;36;100;115;90;104;130;143;142
01/05/20;ES46;1=;152;211;170;133;120;100;114;88;121;115;65;39
01/05/20;ES46;2-;26;20;29;18;26;77;102;113;107;120;145;161
01/05/20;ES46;2=;179;212;151;132;110;116;114;92;85;116;67;35
01/05/20;ES47;1-;24;14;12;12;25;41;84;121;118;175;193;216
01/05/20;ES47;1=;255;262;248;185;156;159;171;180;163;150;147;60
01/05/20;ES47;2-;22;19;19;18;15;71;93;123;123;130;157;182
01/05/20;ES47;2=;174;196;150;136;119;112;119;134;125;105;79;53
01/05/20;ES48;1-;20;12;10;10;20;80;126;106;102;130;123;164
01/05/20;ES48;1=;139;173;104;75;97;116;107;80;92;64;44;24
01/05/20;ES48;2-;19;19;14;7;25;84;85;73;65;116;149;162
01/05/20;ES48;2=;191;196;145;87;84;109;102;112;106;86;38;36
01/05/20;ES49;1-;19;15;12;7;12;32;77;84;65;67;90;87
01/05/20;ES49;1=;89;108;99;49;39;44;60;64;55;51;33;20
01/05/20;ES49;2-;13;19;17;10;5;8;19;28;41;43;58;69
01/05/20;ES49;2=;64;50;70;52;36;31;38;47;32;40;31;25
01/05/20;ES50;1-;13;21;37;64;64;31;58;142;228;445;248;223
01/05/20;ES50;1=;100;110;82;154;349;195;139;68;54;42;219;344
01/05/20;ES50;2-;16;13;38;7;23;79;40;15;83;162;188;60
01/05/20;ES50;2=;57;78;75;53;40;38;344;249;155;175;92;165
01/05/20;ES51;1-;54;12;9;17;12;10;22;36;49;71;88;69
01/05/20;ES51;1=;94;110;82;73;62;51;58;66;60;65;59;39
01/05/20;ES51;2-;14;11;3;4;0;9;28;31;29;31;51;48
01/05/20;ES51;2=;57;81;65;47;49;31;36;40;38;42;36;29
01/05/20;ES52;1-;13;6;15;10;9;14;11;31;32;41;47;66
01/05/20;ES52;1=;57;80;75;72;44;40;55;43;41;47;59;34
01/05/20;ES52;2-;8;4;4;30;20;11;13;34;26;32;35;53
01/05/20;ES52;2=;39;48;63;48;29;39;33;17;42;114;76;33
01/05/20;ES53;1-;35;25;15;17;12;18;24;37;42;75;98;108
01/05/20;ES53;1=;134;138;120;106;97;99;93;104;98;76;57;48
01/05/20;ES53;2-;29;20;19;13;14;23;29;53;91;99;114;124
01/05/20;ES53;2=;129;114;114;109;101;103;109;118;110;71;55;44
01/05/20;ES54;1-;14;7;10;5;7;8;24;38;45;46;44;63
01/05/20;ES54;1=;73;62;67;54;56;43;51;57;63;51;46;37
01/05/20;ES54;2-;31;17;11;7;9;8;18;33;39;37;56;71
01/05/20;ES54;2=;79;92;112;76;61;54;70;82;75;66;68;44
01/05/20;ES55;1-;10;8;2;4;1;5;11;26;37;28;56;62
01/05/20;ES55;1=;55;66;59;50;36;39;47;44;49;38;47;17
01/05/20;ES55;2-;14;14;10;2;1;11;16;29;36;43;44;51
01/05/20;ES55;2=;64;82;60;50;44;44;50;58;45;51;53;30
01/05/20;ES56;1-;8;7;5;4;10;26;32;44;41;46;48;78
01/05/20;ES56;1=;73;72;55;27;38;39;40;36;26;21;18;16
01/05/20;ES56;2-;34;27;25;173;146;78;67;96;94;90;45;74
01/05/20;ES56;2=;101;108;119;130;80;45;191;173;67;134;95;18
01/05/20;ES57;1-;6;6;3;3;12;19;36;32;52;47;66;46
01/05/20;ES57;1=;86;77;50;42;40;33;58;31;38;37;20;6
01/05/20;ES57;2-;10;3;6;10;10;17;32;24;44;46;71;69
01/05/20;ES57;2=;76;67;51;43;32;43;49;50;37;43;20;8
01/05/20;ES58;1-;5;7;10;3;4;18;25;39;51;33;47;53
01/05/20;ES58;1=;50;70;47;38;36;45;43;33;25;33;20;13
01/05/20;ES58;2-;3;4;1;7;6;12;19;20;25;22;25;37
01/05/20;ES58;2=;55;32;25;20;19;39;23;24;20;23;15;8
01/05/20;ES59;1-;5;6;6;8;6;14;31;26;37;38;48;48
01/05/20;ES59;1=;54;62;36;33;29;37;32;44;26;30;18;9
01/05/20;ES59;2-;6;4;5;5;15;24;25;34;40;51;43;60
01/05/20;ES59;2=;67;46;48;23;32;32;39;38;39;31;21;8
01/05/20;ES60;1-;12;9;7;4;12;24;66;34;72;66;93;113
01/05/20;ES60;1=;74;80;12;50;67;61;56;62;62;30;18;9
01/05/20;ES60;2-;15;4;6;5;15;19;44;53;52;84;106;140
01/05/20;ES60;2=;124;120;21;83;79;75;73;83;59;61;35;24
02/05/20;ES01;1-;19;8;7;9;20;82;131;100;114;113;127;193
02/05/20;ES01;1=;192;166;113;108;102;108;88;142;89;79;65;33
02/05/20;ES01;2-;7;4;1;0;5;18;19;56;50;37;20;52
02/05/20;ES01;2=;54;59;33;30;29;35;29;66;56;23;19;9
02/05/20;ES02;1-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES02;1=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES02;2-;40;43;29;30;29;32;125;238;206;263;231;245
02/05/20;ES02;2=;247;280;249;224;180;144;181;178;184;211;173;116
02/05/20;ES03;1-;62;36;59;37;20;35;95;271;224;221;280;334
02/05/20;ES03;1=;315;309;453;314;202;199;240;205;270;348;254;133
02/05/20;ES03;2-;52;28;23;24;13;24;39;78;208;155;180;248
02/05/20;ES03;2=;240;266;295;308;161;136;140;160;177;217;222;95
02/05/20;ES04;1-;35;17;13;26;29;22;66;129;109;115;134;159
02/05/20;ES04;1=;157;178;184;124;80;71;121;92;91;99;74;65
02/05/20;ES04;2-;25;10;10;6;5;12;33;84;62;67;65;68
02/05/20;ES04;2=;101;101;111;91;55;44;61;63;78;87;56;22
02/05/20;ES05;1-;167;88;59;45;53;71;131;243;233;262;292;354
02/05/20;ES05;1=;389;446;497;488;335;283;267;377;317;333;350;249
02/05/20;ES05;2-;75;78;46;44;42;79;386;388;351;349;324;316
02/05/20;ES05;2=;369;392;503;338;256;225;317;237;241;247;218;193
02/05/20;ES06;1-;8;7;7;10;17;42;90;94;100;143;161;173
02/05/20;ES06;1=;159;133;103;84;98;106;107;91;86;44;25;13
02/05/20;ES06;2-;13;10;5;12;11;22;51;81;102;140;172;172
02/05/20;ES06;2=;161;148;125;101;84;96;72;102;77;46;36;27
02/05/20;ES07;1-;89;21;12;18;20;45;195;333;344;278;274;305
02/05/20;ES07;1=;341;422;602;516;260;224;251;278;302;299;369;155
02/05/20;ES07;2-;59;35;13;17;24;143;474;590;385;349;364;361
02/05/20;ES07;2=;371;473;588;295;206;251;316;280;259;394;259;99
02/05/20;ES08;1-;32;39;41;14;14;25;58;160;288;478;284;237
02/05/20;ES08;1=;249;281;99;207;101;187;184;178;442;310;255;38
02/05/20;ES08;2-;78;55;53;61;48;54;101;201;375;450;259;210
02/05/20;ES08;2=;246;277;272;205;210;203;191;212;494;427;210;109
02/05/20;ES09;1-;70;44;39;26;16;33;63;114;135;236;177;186
02/05/20;ES09;1=;192;224;192;166;146;150;126;117;192;180;151;123
02/05/20;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES10;2-;41;21;13;10;19;36;73;114;117;118;147;134
02/05/20;ES10;2=;205;230;200;161;128;135;126;119;116;100;89;62
02/05/20;ES11;1-;114;58;29;18;13;32;146;542;788;490;402;377
02/05/20;ES11;1=;424;468;588;729;323;240;273;372;319;341;445;256
02/05/20;ES11;2-;191;99;45;27;20;27;78;301;429;562;384;414
02/05/20;ES11;2=;438;480;636;876;839;411;344;399;403;454;453;566
02/05/20;ES12;1-;29;20;14;29;37;111;173;190;220;299;363;374
02/05/20;ES12;1=;376;439;369;242;242;225;258;284;281;283;183;77
02/05/20;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES13;1-;34;31;19;26;27;88;116;131;178;176;182;215
02/05/20;ES13;1=;220;209;164;115;124;131;145;171;153;138;84;46
02/05/20;ES13;2-;40;27;24;16;34;72;105;142;231;158;207;224
02/05/20;ES13;2=;304;290;236;190;140;188;200;261;243;176;140;54
02/05/20;ES14;1-;3;2;2;3;0;5;18;27;35;64;56;49
02/05/20;ES14;1=;60;52;37;25;21;44;43;35;33;28;24;11
02/05/20;ES14;2-;2;3;3;2;1;6;9;19;23;41;35;33
02/05/20;ES14;2=;34;36;22;24;22;24;29;14;23;23;20;3
02/05/20;ES15;1-;10;5;5;11;7;41;104;66;92;93;118;129
02/05/20;ES15;1=;146;134;96;68;56;73;83;101;108;66;42;13
02/05/20;ES15;2-;6;7;3;2;9;29;51;69;90;83;109;118
02/05/20;ES15;2=;115;129;121;50;59;51;61;66;81;77;31;14
02/05/20;ES16;1-;45;32;19;24;28;62;112;123;153;184;228;228
02/05/20;ES16;1=;241;289;239;152;144;165;156;197;183;173;139;80
02/05/20;ES16;2-;23;18;11;9;25;55;62;96;99;134;145;148
02/05/20;ES16;2=;156;182;126;130;93;104;129;119;120;106;71;32
02/05/20;ES17;1-;44;25;18;24;46;121;239;254;266;333;353;391
02/05/20;ES17;1=;376;409;291;216;224;253;281;226;261;253;159;78
02/05/20;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES18;1-;20;3;11;7;9;32;63;95;129;139;108;131
02/05/20;ES18;1=;128;124;94;70;77;84;65;150;108;76;38;28
02/05/20;ES18;2-;14;11;8;6;8;22;44;75;154;110;103;114
02/05/20;ES18;2=;164;137;95;82;87;72;76;171;187;99;58;21
02/05/20;ES19;1-;34;14;16;16;17;56;96;154;204;209;225;270
02/05/20;ES19;1=;247;249;222;210;159;159;162;188;197;172;135;51
02/05/20;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES20;1-;465;306;147;157;120;120;299;938;1159;1227;940;1090
02/05/20;ES20;1=;1260;1385;1613;2256;2072;1076;939;1149;995;975;1031;1055
02/05/20;ES20;2-;397;186;117;83;129;142;532;1608;1996;1433;1212;1305
02/05/20;ES20;2=;1293;1434;1554;2147;1219;856;861;1097;940;859;1146;806
02/05/20;ES21;1-;20;16;8;5;13;33;58;80;118;179;202;228
02/05/20;ES21;1=;196;205;148;127;98;110;125;103;100;77;44;20
02/05/20;ES21;2-;9;8;4;13;14;41;109;102;181;247;279;308
02/05/20;ES21;2=;259;233;132;140;145;173;167;128;117;66;30;19
02/05/20;ES22;1-;162;89;33;38;104;39;81;116;128;189;312;341
02/05/20;ES22;1=;377;522;445;342;242;265;281;309;258;166;145;141
02/05/20;ES22;2-;76;37;38;69;34;43;60;98;135;193;187;190
02/05/20;ES22;2=;235;249;241;223;174;159;133;147;192;228;189;148
02/05/20;ES23;1-;108;85;55;70;51;88;260;298;325;414;332;285
02/05/20;ES23;1=;263;314;368;289;234;205;253;251;365;338;227;168
02/05/20;ES23;2-;165;109;79;76;68;89;153;192;205;292;315;335
02/05/20;ES23;2=;349;443;510;433;317;273;280;323;333;382;351;273
02/05/20;ES24;1-;21;16;8;6;22;13;17;22;35;74;72;89
02/05/20;ES24;1=;93;83;77;60;50;52;53;54;47;79;63;45
02/05/20;ES24;2-;32;21;9;13;22;15;28;43;51;63;69;86
02/05/20;ES24;2=;71;76;73;46;43;50;35;51;64;67;56;32
02/05/20;ES25;1-;25;12;14;10;1;16;10;24;31;39;37;35
02/05/20;ES25;1=;63;49;56;58;63;34;38;56;69;72;55;53
02/05/20;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES26;1-;25;21;12;12;13;26;21;63;37;62;78;86
02/05/20;ES26;1=;66;85;58;67;61;51;51;36;52;37;51;48
02/05/20;ES26;2-;38;19;14;9;12;13;11;29;52;77;79;91
02/05/20;ES26;2=;72;106;85;109;81;68;63;60;101;81;90;91
02/05/20;ES27;1-;98;73;54;48;51;45;134;206;324;394;304;262
02/05/20;ES27;1=;268;297;262;253;198;196;195;193;445;390;287;169
02/05/20;ES27;2-;108;144;65;72;123;177;312;381;514;363;342;560
02/05/20;ES27;2=;594;613;395;373;315;380;386;703;595;358;251;152
02/05/20;ES28;1-;18;17;10;15;17;51;60;69;82;106;120;119
02/05/20;ES28;1=;127;141;109;76;86;104;76;119;107;89;75;34
02/05/20;ES28;2-;25;11;10;13;26;68;80;77;97;123;108;160
02/05/20;ES28;2=;162;149;102;89;80;104;89;93;80;65;51;21
02/05/20;ES29;1-;61;60;42;59;46;54;78;105;144;221;232;249
02/05/20;ES29;1=;270;261;313;208;189;177;187;156;187;188;142;114
02/05/20;ES29;2-;115;69;52;41;49;64;110;183;230;247;244;270
02/05/20;ES29;2=;297;291;293;260;227;184;182;236;247;250;232;149
02/05/20;ES30;1-;30;47;15;25;15;11;26;31;52;82;85;93
02/05/20;ES30;1=;98;113;95;100;75;64;66;62;83;88;60;74
02/05/20;ES30;2-;48;33;36;37;39;19;62;85;82;142;134;147
02/05/20;ES30;2=;169;153;180;150;117;116;101;110;105;124;112;117
02/05/20;ES31;1-;11;13;6;11;0;8;25;31;34;36;49;63
02/05/20;ES31;1=;68;75;66;64;40;36;35;38;43;39;27;19
02/05/20;ES31;2-;10;19;3;12;0;4;13;36;30;62;51;74
02/05/20;ES31;2=;50;73;49;46;29;32;41;27;49;33;29;18
02/05/20;ES32;1-;23;26;18;20;19;21;32;59;71;121;108;139
02/05/20;ES32;1=;147;166;147;108;73;75;75;95;88;89;68;43
02/05/20;ES32;2-;19;13;10;18;18;23;24;41;39;78;71;92
02/05/20;ES32;2=;68;70;104;84;53;51;55;56;64;47;58;42
02/05/20;ES33;1-;22;14;7;3;5;10;45;91;93;75;82;89
02/05/20;ES33;1=;112;149;177;144;84;64;55;66;78;48;42;23
02/05/20;ES33;2-;41;14;10;16;29;37;88;137;137;175;159;167
02/05/20;ES33;2=;186;218;232;177;121;102;121;104;84;95;63;40
02/05/20;ES34;1-;406;456;414;470;448;452;326;350;414;436;470;492
02/05/20;ES34;1=;466;470;446;448;392;408;414;410;418;384;356;306
02/05/20;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/05/20;ES36;1-;36;19;12;19;21;63;111;189;201;159;242;289
