FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/11/2020;ES13;1-;11;5;3;6;3;11;21;15;27;41;46;87
01/11/2020;ES13;1=;110;108;46;47;67;76;80;71;80;43;55;32
01/11/2020;ES13;2-;70;19;5;5;8;18;9;17;21;45;66;78
01/11/2020;ES13;2=;150;295;94;98;128;112;310;225;211;172;200;128
01/11/2020;ES14;1-;34;13;14;8;12;22;31;55;78;126;183;243
01/11/2020;ES14;1=;248;275;167;143;180;204;216;220;164;123;143;58
01/11/2020;ES14;2-;29;13;10;3;1;4;20;29;48;98;135;146
01/11/2020;ES14;2=;205;201;144;115;143;169;187;187;156;104;79;47
01/11/2020;ES15;1-;29;19;11;12;23;59;130;92;151;276;416;456
01/11/2020;ES15;1=;519;427;233;291;313;329;326;345;307;227;237;107
01/11/2020;ES15;2-;13;15;6;2;7;47;60;90;103;180;268;346
01/11/2020;ES15;2=;418;410;240;229;310;463;357;314;230;177;160;60
01/11/2020;ES16;1-;227;94;60;59;39;111;148;250;313;496;638;836
01/11/2020;ES16;1=;918;807;575;565;732;720;791;683;662;537;607;336
01/11/2020;ES16;2-;144;83;56;37;56;136;118;161;279;434;605;807
01/11/2020;ES16;2=;896;927;589;616;795;945;912;799;532;417;408;209
01/11/2020;ES17;1-;255;176;106;97;97;260;301;379;647;1212;1662;2115
01/11/2020;ES17;1=;2662;2561;1609;1654;2299;2849;2539;2059;1503;1071;1158;476
01/11/2020;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2020;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2020;ES18;1-;47;34;20;14;25;37;53;111;151;316;446;617
01/11/2020;ES18;1=;677;585;378;352;493;593;485;421;330;260;265;117
01/11/2020;ES18;2-;76;33;27;22;15;36;48;74;137;257;536;759
01/11/2020;ES18;2=;821;731;462;551;686;649;520;551;423;311;365;145
01/11/2020;ES19;1-;152;80;62;40;53;89;159;181;244;306;447;527
01/11/2020;ES19;1=;541;503;349;350;389;511;564;537;479;368;379;258
01/11/2020;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2020;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2020;ES20;1-;3672;0;569;268;185;175;225;795;1198;1376;2025;2967
01/11/2020;ES20;1=;4469;4865;5292;4980;3774;3608;4763;5379;5023;4508;3942;3099
01/11/2020;ES20;2-;3158;0;424;241;225;236;592;1822;2433;2670;3834;5501
01/11/2020;ES20;2=;6603;7211;7685;7148;4017;4308;5611;6952;6413;5398;4407;3467
01/11/2020;ES21;1-;50;30;19;23;22;65;70;143;229;375;523;653
01/11/2020;ES21;1=;746;658;390;350;481;537;592;514;415;277;335;152
01/11/2020;ES21;2-;51;25;19;29;29;80;100;139;238;475;676;862
01/11/2020;ES21;2=;994;815;388;454;717;815;734;655;440;288;312;128
01/11/2020;ES22;1-;447;201;118;103;76;76;121;145;229;324;462;621
01/11/2020;ES22;1=;744;827;850;575;492;669;829;783;734;579;477;485
01/11/2020;ES22;2-;581;289;146;105;99;87;111;167;197;289;463;637
01/11/2020;ES22;2=;947;1039;1069;690;613;817;908;998;844;751;571;541
01/11/2020;ES23;1-;695;470;188;152;138;160;300;310;333;423;208;79
01/11/2020;ES23;1=;72;97;91;58;60;93;72;1092;1164;968;793;717
01/11/2020;ES23;2-;1554;934;373;213;186;191;224;368;313;427;556;839
01/11/2020;ES23;2=;1185;1478;1464;1191;1149;1442;1558;1517;1494;1372;1267;1295
01/11/2020;ES24;1-;251;102;39;38;17;25;37;46;72;98;142;225
01/11/2020;ES24;1=;313;384;359;238;238;294;351;337;309;270;240;272
01/11/2020;ES24;2-;120;95;34;33;28;21;47;60;74;108;155;251
01/11/2020;ES24;2=;314;370;350;206;204;238;348;326;272;213;161;161
01/11/2020;ES25;1-;123;99;36;28;29;26;34;48;63;66;98;141
01/11/2020;ES25;1=;104;172;234;159;142;153;174;165;197;174;153;140
01/11/2020;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2020;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2020;ES26;1-;224;203;76;71;49;52;63;82;80;107;118;142
01/11/2020;ES26;1=;218;259;197;192;181;195;246;247;240;248;241;222
01/11/2020;ES26;2-;221;175;87;65;45;43;55;84;83;114;152;204
01/11/2020;ES26;2=;249;258;287;277;238;265;253;297;321;315;286;208
01/11/2020;ES27;1-;991;568;255;145;142;187;233;273;294;445;710;1089
01/11/2020;ES27;1=;1362;1618;1398;1162;1072;1334;1555;1491;1336;1156;870;962
01/11/2020;ES27;2-;282;143;65;81;76;118;161;165;246;341;603;821
01/11/2020;ES27;2=;866;892;590;686;841;868;969;786;725;669;664;361
01/11/2020;ES28;1-;62;29;20;18;28;49;78;129;200;298;436;488
01/11/2020;ES28;1=;540;457;311;319;397;462;434;422;366;320;278;127
01/11/2020;ES28;2-;64;23;31;28;44;86;105;126;225;321;459;505
01/11/2020;ES28;2=;579;513;337;329;445;539;543;441;346;250;221;92
01/11/2020;ES29;1-;856;424;242;161;149;157;224;298;383;559;943;1388
01/11/2020;ES29;1=;1642;1852;1827;1294;1143;1598;1772;1546;1283;1139;915;939
01/11/2020;ES29;2-;737;352;189;127;116;116;181;256;318;480;663;923
01/11/2020;ES29;2=;1294;1425;1308;1009;901;1124;1352;1442;1299;1112;864;720
01/11/2020;ES30;1-;178;101;79;46;26;41;61;76;115;122;176;225
01/11/2020;ES30;1=;315;349;332;257;231;272;310;331;313;264;239;218
01/11/2020;ES30;2-;121;48;33;46;22;39;51;71;72;99;164;215
01/11/2020;ES30;2=;270;355;355;250;216;255;422;407;312;270;196;147
01/11/2020;ES31;1-;107;41;14;35;23;24;35;45;65;66;109;157
01/11/2020;ES31;1=;227;287;237;129;111;166;174;171;162;128;110;106
01/11/2020;ES31;2-;75;39;24;16;31;24;41;40;54;67;139;185
01/11/2020;ES31;2=;248;243;224;111;100;178;195;155;137;124;73;83
01/11/2020;ES32;1-;250;108;49;64;50;58;65;94;143;201;288;468
01/11/2020;ES32;1=;569;671;566;362;351;436;600;584;439;378;300;271
01/11/2020;ES32;2-;302;133;48;40;30;41;55;64;90;130;170;270
01/11/2020;ES32;2=;374;417;405;284;282;316;375;380;397;333;300;305
01/11/2020;ES33;1-;318;80;48;38;41;64;127;204;266;401;668;807
01/11/2020;ES33;1=;932;1064;1066;681;591;699;956;914;803;711;477;433
01/11/2020;ES33;2-;140;41;44;34;18;28;66;89;138;149;306;474
01/11/2020;ES33;2=;566;592;554;356;294;390;453;428;373;316;259;205
01/11/2020;ES34;1-;120;121;50;54;55;57;60;65;84;131;196;271
01/11/2020;ES34;1=;314;317;285;187;221;234;305;298;222;201;171;117
01/11/2020;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2020;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2020;ES36;1-;156;66;43;36;53;119;174;258;440;606;888;1108
01/11/2020;ES36;1=;1215;1178;754;791;963;1108;1151;1178;996;757;942;329
01/11/2020;ES36;2-;86;46;40;24;35;128;131;180;321;608;1021;1385
01/11/2020;ES36;2=;1488;1297;691;929;1289;1522;1443;1288;737;527;605;208
01/11/2020;ES37;1-;106;38;33;21;21;91;165;203;337;486;762;890
01/11/2020;ES37;1=;937;927;573;636;806;795;760;712;627;472;622;194
01/11/2020;ES37;2-;81;28;18;22;45;186;246;286;470;697;947;1172
01/11/2020;ES37;2=;1345;1278;612;694;957;1117;1123;950;680;467;477;140
01/11/2020;ES38;1-;123;23;21;12;9;19;47;60;115;157;265;414
01/11/2020;ES38;1=;523;434;377;229;275;336;375;353;304;278;268;245
01/11/2020;ES38;2-;57;11;7;8;8;11;34;66;80;139;261;294
01/11/2020;ES38;2=;350;407;344;171;190;261;350;303;244;180;143;142
01/11/2020;ES39;1-;434;0;49;24;26;21;39;174;281;252;376;628
01/11/2020;ES39;1=;868;1388;1400;1273;654;675;970;1386;1262;981;759;524
01/11/2020;ES39;2-;569;0;61;26;27;16;41;132;214;353;594;1039
01/11/2020;ES39;2=;1467;1596;1524;1173;719;735;830;939;913;867;660;495
01/11/2020;ES40;1-;73;36;35;34;32;111;127;199;253;425;604;613
01/11/2020;ES40;1=;722;673;430;463;576;745;730;602;449;347;386;154
01/11/2020;ES40;2-;91;49;43;35;56;127;232;226;323;546;774;914
01/11/2020;ES40;2=;1051;991;566;590;811;890;875;882;697;534;587;269
01/11/2020;ES41;1-;136;100;503;30;61;105;198;285;460;612;697;784
01/11/2020;ES41;1=;880;804;548;559;635;680;649;610;566;485;466;243
01/11/2020;ES41;2-;91;44;43;33;56;98;130;161;271;404;550;705
01/11/2020;ES41;2=;758;737;523;524;609;661;633;597;503;407;379;186
01/11/2020;ES42;1-;49;26;20;16;15;57;74;106;176;452;410;544
01/11/2020;ES42;1=;706;491;344;337;439;474;500;490;337;232;265;97
01/11/2020;ES42;2-;58;13;15;11;12;45;58;60;141;206;346;476
01/11/2020;ES42;2=;512;504;244;278;433;508;486;421;277;225;242;99
01/11/2020;ES43;1-;165;67;45;30;18;50;84;143;183;235;355;468
01/11/2020;ES43;1=;468;490;454;321;328;436;509;443;414;323;254;182
01/11/2020;ES43;2-;187;90;33;19;18;27;38;76;114;160;235;380
01/11/2020;ES43;2=;488;455;437;310;299;414;386;387;422;362;274;258
01/11/2020;ES44;1-;231;84;65;61;63;140;174;217;399;656;1073;1439
01/11/2020;ES44;1=;1593;1349;1019;1088;1247;1479;1292;1220;979;646;633;441
01/11/2020;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2020;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2020;ES45;1-;206;104;55;52;62;124;150;170;308;592;930;1297
01/11/2020;ES45;1=;1670;1625;1031;1018;1261;1389;1343;1114;883;723;695;344
01/11/2020;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2020;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2020;ES46;1-;82;40;28;35;36;121;167;192;340;463;594;639
01/11/2020;ES46;1=;627;554;424;444;449;517;519;473;415;307;294;119
01/11/2020;ES46;2-;75;37;32;30;39;111;131;183;289;379;510;635
01/11/2020;ES46;2=;624;593;422;381;476;608;576;468;393;396;307;110
01/11/2020;ES47;1-;190;73;59;53;43;105;136;183;320;446;540;633
01/11/2020;ES47;1=;699;704;600;590;596;600;668;732;635;542;492;296
01/11/2020;ES47;2-;119;59;63;39;60;107;141;193;318;435;581;662
01/11/2020;ES47;2=;679;647;492;464;525;568;560;585;445;374;376;202
01/11/2020;ES48;1-;49;38;26;32;25;173;137;213;325;462;677;752
01/11/2020;ES48;1=;833;681;444;392;471;640;606;452;436;343;259;98
01/11/2020;ES48;2-;69;36;26;24;40;119;121;181;261;391;589;683
01/11/2020;ES48;2=;686;560;356;366;504;576;488;387;346;270;241;103
01/11/2020;ES49;1-;60;43;24;22;24;61;120;191;277;422;628;723
01/11/2020;ES49;1=;767;808;392;421;553;616;572;451;394;305;295;107
01/11/2020;ES49;2-;109;50;30;26;17;36;57;51;100;100;152;307
01/11/2020;ES49;2=;363;340;369;211;211;275;332;306;295;218;142;123
01/11/2020;ES50;1-;182;63;45;39;39;23;28;48;64;80;116;165
01/11/2020;ES50;1=;219;232;275;206;154;194;214;257;240;207;135;179
01/11/2020;ES50;2-;145;43;39;34;31;162;94;76;77;192;171;232
01/11/2020;ES50;2=;240;270;250;256;273;272;223;220;190;137;132;100
01/11/2020;ES51;1-;125;52;33;32;35;39;49;71;70;132;215;277
01/11/2020;ES51;1=;321;352;367;234;185;217;313;280;278;233;168;145
01/11/2020;ES51;2-;97;31;23;16;22;21;26;45;65;127;164;255
01/11/2020;ES51;2=;300;274;323;158;151;205;198;209;177;187;102;116
01/11/2020;ES52;1-;176;41;47;26;29;11;36;62;75;100;202;270
01/11/2020;ES52;1=;355;464;467;277;264;387;448;428;367;299;200;153
01/11/2020;ES52;2-;96;30;29;8;22;18;42;46;62;101;156;196
01/11/2020;ES52;2=;227;251;258;139;117;163;209;221;147;159;112;118
01/11/2020;ES53;1-;164;128;74;52;61;27;39;47;61;161;195;256
01/11/2020;ES53;1=;304;287;313;287;267;267;250;226;238;232;135;155
01/11/2020;ES53;2-;164;92;48;24;33;42;73;99;158;238;326;402
01/11/2020;ES53;2=;409;403;442;339;316;396;421;378;376;315;228;206
01/11/2020;ES54;1-;77;24;22;21;15;15;41;43;80;140;187;207
01/11/2020;ES54;1=;240;238;189;168;133;182;229;213;181;142;132;127
01/11/2020;ES54;2-;148;56;32;20;16;14;27;47;87;126;113;138
01/11/2020;ES54;2=;173;182;201;166;163;164;178;261;221;201;200;188
01/11/2020;ES55;1-;62;28;11;8;4;12;17;40;59;84;140;182
01/11/2020;ES55;1=;212;202;187;159;145;171;186;195;172;143;140;80
01/11/2020;ES55;2-;48;20;14;6;11;14;19;46;64;80;117;153
01/11/2020;ES55;2=;159;164;138;115;122;141;146;161;116;133;103;83
01/11/2020;ES56;1-;18;22;14;8;14;32;47;66;78;19;36;35
01/11/2020;ES56;1=;30;23;11;71;122;126;117;82;94;92;92;55
01/11/2020;ES56;2-;28;9;16;10;16;25;37;50;89;79;56;24
01/11/2020;ES56;2=;28;122;20;78;202;193;128;129;122;171;159;52
01/11/2020;ES57;1-;17;17;4;8;18;42;84;110;205;314;514;555
01/11/2020;ES57;1=;509;405;282;313;396;391;401;321;328;255;270;72
01/11/2020;ES57;2-;13;15;12;12;12;41;42;69;153;247;378;474
01/11/2020;ES57;2=;562;481;253;279;417;527;518;388;302;162;164;37
01/11/2020;ES58;1-;14;9;7;11;17;31;48;79;116;240;323;449
01/11/2020;ES58;1=;362;279;178;230;309;298;257;219;139;117;121;41
01/11/2020;ES58;2-;11;5;8;2;18;26;27;52;112;149;199;294
01/11/2020;ES58;2=;300;270;141;121;184;263;195;174;146;97;103;18
01/11/2020;ES59;1-;22;15;12;7;16;60;108;135;163;103;166;166
01/11/2020;ES59;1=;128;185;153;118;159;167;153;78;83;85;70;45
01/11/2020;ES59;2-;16;18;12;13;46;114;216;185;209;165;196;173
01/11/2020;ES59;2=;190;178;182;200;194;207;208;142;106;80;46;26
01/11/2020;ES60;1-;28;24;16;25;16;40;76;119;253;330;390;447
01/11/2020;ES60;1=;384;282;206;212;300;343;273;210;179;141;101;44
01/11/2020;ES60;2-;48;21;10;19;26;35;57;83;127;212;291;416
01/11/2020;ES60;2=;467;401;276;241;312;365;365;354;281;207;195;83
02/11/2020;ES01;1-;55;25;34;20;51;186;254;293;370;342;480;595
02/11/2020;ES01;1=;845;789;486;580;754;675;806;816;519;428;333;80
02/11/2020;ES01;2-;77;40;37;23;29;94;116;176;233;427;668;786
02/11/2020;ES01;2=;821;766;533;639;809;897;693;573;447;351;297;107
02/11/2020;ES02;1-;334;140;68;54;37;61;67;140;188;256;404;550
02/11/2020;ES02;1=;585;650;596;515;469;525;582;610;527;511;395;316
02/11/2020;ES02;2-;293;137;77;57;77;102;277;912;691;1158;756;1036
02/11/2020;ES02;2=;903;1022;908;847;746;762;851;857;721;714;563;294
02/11/2020;ES03;1-;256;103;81;88;63;62;137;339;407;414;688;873
02/11/2020;ES03;1=;976;1080;1108;678;606;870;882;914;733;715;458;289
02/11/2020;ES03;2-;227;105;54;45;49;42;79;156;226;214;357;458
02/11/2020;ES03;2=;576;734;768;620;424;523;558;628;523;461;313;258
02/11/2020;ES04;1-;186;72;38;37;53;37;79;139;157;224;354;409
02/11/2020;ES04;1=;557;675;719;449;432;624;793;738;620;515;327;241
02/11/2020;ES04;2-;106;40;29;27;35;41;57;113;104;150;202;330
02/11/2020;ES04;2=;378;389;368;251;181;278;273;285;280;298;167;109
02/11/2020;ES05;1-;1026;434;178;112;123;153;309;597;759;722;948;1113
02/11/2020;ES05;1=;1342;1482;1527;1358;1260;1499;1551;1486;1467;1219;1100;912
02/11/2020;ES05;2-;340;140;113;73;86;132;435;474;541;717;951;1312
02/11/2020;ES05;2=;1415;1496;1409;996;1008;1248;1452;1468;1223;904;656;437
02/11/2020;ES06;1-;24;10;16;7;24;61;101;142;199;261;354;421
02/11/2020;ES06;1=;480;440;278;293;368;407;374;310;257;152;93;44
02/11/2020;ES06;2-;31;19;11;8;15;44;83;115;191;285;358;453
02/11/2020;ES06;2=;446;418;289;288;402;374;355;297;208;141;107;36
02/11/2020;ES07;1-;391;115;67;35;43;68;264;446;549;645;1025;1954
02/11/2020;ES07;1=;2070;1757;1608;1324;1205;1442;1713;1486;1307;1101;938;550
02/11/2020;ES07;2-;193;76;37;31;57;203;598;816;723;999;1238;1557
02/11/2020;ES07;2=;1721;1952;1881;1144;1365;2010;2308;1813;1602;1238;686;398
02/11/2020;ES08;1-;236;231;108;112;81;81;151;218;288;393;550;578
02/11/2020;ES08;1=;625;707;645;558;511;505;621;680;697;526;509;155
02/11/2020;ES08;2-;68;33;19;5;16;10;92;117;393;524;606;688
02/11/2020;ES08;2=;679;789;602;506;562;550;620;506;371;192;115;164
02/11/2020;ES09;1-;374;217;126;59;78;78;112;175;231;288;579;654
02/11/2020;ES09;1=;798;792;813;651;660;785;842;624;566;505;412;367
02/11/2020;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;ES10;2-;166;67;35;33;30;60;135;221;233;327;405;475
02/11/2020;ES10;2=;510;485;459;374;472;465;505;493;392;360;289;211
02/11/2020;ES11;1-;908;228;82;47;17;58;193;728;1191;1166;1672;2167
02/11/2020;ES11;1=;2633;2638;2613;2508;1366;1575;2184;2501;2253;1820;1518;890
02/11/2020;ES11;2-;973;100;26;25;40;40;74;203;204;46;70;822
02/11/2020;ES11;2=;1805;2801;3056;2816;1707;1931;2965;3270;2954;2266;1818;1417
02/11/2020;ES12;1-;129;96;55;52;89;270;328;521;615;928;1277;1624
02/11/2020;ES12;1=;1854;1702;1273;1388;1794;1895;1911;1597;1414;1056;789;223
02/11/2020;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;ES13;1-;6;6;7;3;3;23;24;22;35;57;54;101
02/11/2020;ES13;1=;97;64;46;54;66;597;830;747;551;498;353;123
02/11/2020;ES13;2-;36;11;2;2;5;20;27;28;51;46;92;133
02/11/2020;ES13;2=;120;163;100;92;227;716;872;820;688;559;470;199
02/11/2020;ES14;1-;17;15;6;4;11;13;40;68;96;123;191;258
02/11/2020;ES14;1=;264;272;144;154;204;201;181;178;130;86;59;19
02/11/2020;ES14;2-;11;8;7;3;4;10;33;34;64;89;149;166
02/11/2020;ES14;2=;213;221;109;116;168;157;154;136;101;95;46;20
02/11/2020;ES15;1-;24;15;12;11;13;64;145;109;187;263;336;401
02/11/2020;ES15;1=;452;399;257;259;349;349;342;362;283;222;116;38
02/11/2020;ES15;2-;11;10;4;6;13;48;74;86;130;180;236;327
02/11/2020;ES15;2=;428;352;216;265;362;430;316;338;246;182;111;27
02/11/2020;ES16;1-;98;54;44;29;31;101;157;285;370;525;656;753
02/11/2020;ES16;1=;778;694;481;552;709;796;862;803;580;501;429;164
02/11/2020;ES16;2-;63;43;34;34;47;117;166;217;281;511;636;772
02/11/2020;ES16;2=;891;838;577;602;834;828;796;639;488;372;257;114
02/11/2020;ES17;1-;150;108;54;44;93;266;373;531;700;1186;1732;2138
02/11/2020;ES17;1=;2397;2287;1570;1810;2391;2737;2246;1856;1351;976;641;184
02/11/2020;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;ES18;1-;36;23;21;10;15;42;80;126;196;306;430;592
02/11/2020;ES18;1=;589;517;289;374;490;500;421;297;239;166;122;44
02/11/2020;ES18;2-;43;21;9;10;10;28;48;87;151;272;535;739
02/11/2020;ES18;2=;732;620;425;469;580;554;483;457;327;226;202;57
02/11/2020;ES19;1-;66;39;48;43;37;95;146;196;295;380;513;486
02/11/2020;ES19;1=;545;433;353;376;468;482;506;442;374;310;232;120
02/11/2020;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;ES20;1-;2771;1111;349;200;136;159;297;950;1489;1741;2033;2955
02/11/2020;ES20;1=;4212;4771;5211;4796;4083;3916;4878;5588;5067;4187;3501;2731
02/11/2020;ES20;2-;2899;898;266;177;188;230;732;2200;3111;3099;3819;4937
02/11/2020;ES20;2=;5829;6274;7059;6707;4187;4560;5921;7202;6614;5440;4644;3242
02/11/2020;ES21;1-;38;22;19;8;25;56;93;135;234;334;508;616
02/11/2020;ES21;1=;727;631;387;398;505;547;533;448;322;211;147;39
02/11/2020;ES21;2-;38;18;21;17;63;66;192;189;307;484;659;890
02/11/2020;ES21;2=;896;778;412;440;682;741;708;558;411;227;143;72
02/11/2020;ES22;1-;295;110;76;63;72;70;133;173;262;319;474;626
02/11/2020;ES22;1=;738;807;762;542;497;631;751;727;589;514;394;294
02/11/2020;ES22;2-;392;155;95;65;48;62;100;179;224;281;480;664
02/11/2020;ES22;2=;775;876;828;730;578;782;827;853;699;547;436;362
02/11/2020;ES23;1-;479;176;136;128;122;155;364;420;472;584;225;104
02/11/2020;ES23;1=;48;91;92;82;55;69;121;914;1163;890;816;543
02/11/2020;ES23;2-;1095;488;206;153;151;153;235;364;347;462;672;946
02/11/2020;ES23;2=;1166;1276;1294;1179;1205;1480;1412;1383;1214;1198;966;836
02/11/2020;ES24;1-;161;52;37;22;33;18;44;52;72;100;148;195
02/11/2020;ES24;1=;289;298;314;188;222;246;280;264;227;222;164;137
02/11/2020;ES24;2-;110;45;31;34;22;16;43;70;84;135;165;203
02/11/2020;ES24;2=;277;288;239;185;208;227;265;250;191;171;117;89
02/11/2020;ES25;1-;126;48;32;18;15;21;25;35;55;86;93;127
02/11/2020;ES25;1=;163;160;154;169;141;195;150;159;158;99;98;94
02/11/2020;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/11/2020;ES26;1-;206;84;58;45;39;42;51;74;87;131;139;177
02/11/2020;ES26;1=;212;209;177;172;131;191;209;208;186;195;163;127
02/11/2020;ES26;2-;191;96;53;31;31;26;40;55;94;141;168;204
02/11/2020;ES26;2=;240;246;262;249;222;265;266;228;262;240;206;157
02/11/2020;ES27;1-;781;285;145;119;116;129;229;383;376;455;804;1106
02/11/2020;ES27;1=;1313;1435;1291;1179;974;1267;1324;1249;985;861;660;611
02/11/2020;ES27;2-;145;76;61;63;67;115;173;172;259;371;555;764
02/11/2020;ES27;2=;791;708;546;647;662;698;660;585;496;384;351;163
02/11/2020;ES28;1-;35;21;15;18;21;72;91;157;192;290;438;467
02/11/2020;ES28;1=;481;426;300;355;429;462;417;376;316;255;163;60
02/11/2020;ES28;2-;29;27;15;23;46;101;125;174;229;303;411;518
02/11/2020;ES28;2=;560;482;343;353;494;567;461;445;316;245;151;59
02/11/2020;ES29;1-;613;230;164;140;113;164;260;384;445;597;1007;1383
02/11/2020;ES29;1=;1641;1799;1556;1182;1272;1656;1808;1569;1278;1091;1041;672
02/11/2020;ES29;2-;477;158;119;112;101;128;232;312;411;563;709;974
02/11/2020;ES29;2=;1181;1212;1203;943;850;1167;1365;1417;1431;1074;1052;703
02/11/2020;ES30;1-;147;75;49;41;38;37;57;87;102;142;201;249
