FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/06/20;ES11;2-;1785;0;181;85;54;90;233;1034;2516;2837;2698;2591
01/06/20;ES11;2=;2577;2750;3390;4819;4262;2595;2881;3468;2844;2591;2041;1650
01/06/20;ES12;1-;127;72;49;39;115;559;1299;1823;1870;1728;1859;1790
01/06/20;ES12;1=;1781;1803;1593;1513;1562;1595;1442;1381;1078;764;468;308
01/06/20;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES13;1-;88;61;46;31;70;261;693;1012;1112;966;1071;1066
01/06/20;ES13;1=;1044;1050;870;838;867;894;856;734;501;321;262;156
01/06/20;ES13;2-;108;69;46;36;74;259;771;1093;1185;1161;1172;1255
01/06/20;ES13;2=;1263;1305;1029;899;1021;1067;936;873;640;402;331;218
01/06/20;ES14;1-;10;11;6;8;5;37;112;225;284;312;267;275
01/06/20;ES14;1=;322;388;228;194;230;232;195;169;115;69;44;43
01/06/20;ES14;2-;8;6;8;13;5;16;59;122;177;193;218;211
01/06/20;ES14;2=;196;211;119;134;175;188;176;113;80;53;27;42
01/06/20;ES15;1-;23;12;7;15;28;202;523;539;558;514;494;530
01/06/20;ES15;1=;549;651;507;472;469;502;455;382;299;154;107;48
01/06/20;ES15;2-;22;7;6;7;19;76;302;440;504;493;495;494
01/06/20;ES15;2=;494;626;484;405;378;423;381;353;284;171;73;45
01/06/20;ES16;1-;238;42;31;69;74;171;583;808;985;953;1090;1162
01/06/20;ES16;1=;1234;1289;1044;842;970;1060;1055;850;619;382;261;155
01/06/20;ES16;2-;62;30;20;32;51;261;813;1167;1191;1091;1046;968
01/06/20;ES16;2=;915;886;779;803;758;777;662;631;463;297;208;139
01/06/20;ES17;1-;116;80;42;45;106;706;1708;2513;2443;2048;2043;1865
01/06/20;ES17;1=;1826;1895;1736;1657;1589;1625;1516;1496;1104;771;451;280
01/06/20;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES18;1-;26;11;9;13;11;132;417;577;574;516;563;507
01/06/20;ES18;1=;440;431;381;386;385;394;375;292;243;150;99;61
01/06/20;ES18;2-;40;24;16;12;12;61;184;370;384;462;546;594
01/06/20;ES18;2=;636;703;484;370;502;560;596;533;417;242;162;101
01/06/20;ES19;1-;89;71;41;26;50;163;412;591;787;739;757;1372
01/06/20;ES19;1=;1285;819;672;755;709;716;640;584;416;273;204;135
01/06/20;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES20;1-;4193;0;502;282;247;317;750;2997;6182;6587;6061;5931
01/06/20;ES20;1=;5887;6869;8329;9999;9613;6455;7112;8201;6979;5976;4746;3321
01/06/20;ES20;2-;3873;0;472;314;226;363;1522;7640;9999;9905;8728;7675
01/06/20;ES20;2=;7046;6847;7378;9330;7705;6061;6137;6649;5682;4989;4238;2820
01/06/20;ES21;1-;43;27;7;12;30;85;306;472;599;615;700;758
01/06/20;ES21;1=;831;933;526;483;589;726;748;632;383;212;171;100
01/06/20;ES21;2-;39;26;11;14;51;199;564;910;1080;1031;978;976
01/06/20;ES21;2=;889;850;726;731;790;868;759;595;461;261;196;92
01/06/20;ES22;1-;127;74;63;45;31;57;206;558;788;809;763;704
01/06/20;ES22;1=;727;890;668;694;713;627;615;615;505;489;232;220
01/06/20;ES22;2-;178;106;67;55;26;70;143;339;557;686;728;845
01/06/20;ES22;2=;856;848;944;838;675;730;779;797;774;560;450;311
01/06/20;ES23;1-;254;157;111;71;53;137;821;1597;1544;1717;1774;1582
01/06/20;ES23;1=;1550;1478;1397;1189;1227;1204;1199;1114;1010;799;526;401
01/06/20;ES23;2-;409;256;150;112;75;152;280;644;948;1205;1313;1635
01/06/20;ES23;2=;1793;1718;901;1560;1379;1453;1720;1606;1466;1122;793;593
01/06/20;ES24;1-;51;34;16;16;13;19;43;127;181;240;307;344
01/06/20;ES24;1=;357;339;340;264;190;242;237;218;219;177;149;59
01/06/20;ES24;2-;52;25;35;28;21;12;47;148;241;254;256;269
01/06/20;ES24;2=;269;243;211;186;157;195;188;175;177;133;104;94
01/06/20;ES25;1-;47;29;12;12;14;21;29;53;100;128;150;140
01/06/20;ES25;1=;144;128;122;92;120;126;131;123;139;115;81;70
01/06/20;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES26;1-;68;48;40;20;18;35;55;91;153;214;247;231
01/06/20;ES26;1=;254;373;192;194;229;199;216;168;157;127;109;94
01/06/20;ES26;2-;68;50;32;18;18;24;29;105;167;235;272;254
01/06/20;ES26;2=;280;263;227;205;209;222;218;202;205;179;139;103
01/06/20;ES27;1-;324;196;144;96;66;105;298;720;992;1248;1241;1187
01/06/20;ES27;1=;1164;1159;1222;1054;858;961;1069;1045;1041;906;630;444
01/06/20;ES27;2-;128;81;68;54;104;266;620;769;853;1011;1017;1178
01/06/20;ES27;2=;1089;1216;974;753;771;972;818;816;610;469;322;194
01/06/20;ES28;1-;30;31;19;16;34;145;320;446;472;500;505;578
01/06/20;ES28;1=;679;845;497;392;444;541;464;392;292;209;140;68
01/06/20;ES28;2-;31;26;12;20;56;306;543;726;704;588;616;591
01/06/20;ES28;2=;586;611;482;447;485;496;442;381;316;213;113;69
01/06/20;ES29;1-;211;145;94;104;46;141;333;652;866;983;872;887
01/06/20;ES29;1=;945;958;955;790;733;747;835;835;695;604;412;364
01/06/20;ES29;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES29;2=;0;0;0;0;0;505;778;879;1058;829;574;408
01/06/20;ES30;1-;65;31;25;19;17;31;60;138;223;278;314;336
01/06/20;ES30;1=;411;394;312;241;237;279;303;304;273;182;125;105
01/06/20;ES30;2-;110;54;49;32;21;43;134;361;571;661;647;648
01/06/20;ES30;2=;669;606;531;471;488;490;497;470;461;345;292;175
01/06/20;ES31;1-;30;14;8;14;9;24;31;151;156;208;185;233
01/06/20;ES31;1=;242;240;371;241;140;188;217;218;287;200;99;66
01/06/20;ES31;2-;22;17;12;4;5;19;43;181;237;301;229;216
01/06/20;ES31;2=;227;208;224;195;144;231;184;182;183;156;98;40
01/06/20;ES32;1-;95;61;42;32;24;42;112;324;471;526;531;540
01/06/20;ES32;1=;478;465;424;421;339;389;442;385;355;260;205;124
01/06/20;ES32;2-;64;49;20;19;22;23;58;161;208;293;327;312
01/06/20;ES32;2=;370;377;372;316;209;258;271;285;260;211;147;90
01/06/20;ES33;1-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES33;1=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES33;2-;0;0;0;0;0;0;0;0;0;0;0;2
01/06/20;ES33;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES34;1-;160;137;110;101;109;125;156;300;410;399;289;163
01/06/20;ES34;1=;182;241;239;229;245;236;223;198;193;221;193;156
01/06/20;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES36;1-;78;47;26;23;56;258;772;1085;1106;1192;1334;1356
01/06/20;ES36;1=;1497;1701;1207;952;1004;1321;1294;1211;782;447;346;207
01/06/20;ES36;2-;53;34;31;26;66;310;915;1530;1488;1362;1356;1213
01/06/20;ES36;2=;1187;1243;1157;1082;1082;1128;1032;830;661;380;274;159
01/06/20;ES37;1-;65;39;19;23;51;223;617;840;845;969;1052;1137
01/06/20;ES37;1=;1241;1718;1181;892;1041;1138;1133;994;678;386;252;186
01/06/20;ES37;2-;57;35;26;29;82;478;1326;1671;1650;1420;1345;1291
01/06/20;ES37;2=;1186;1316;1138;1059;1028;1107;1044;766;663;390;243;112
01/06/20;ES38;1-;52;19;13;5;7;22;70;231;386;417;432;452
01/06/20;ES38;1=;483;504;530;408;357;384;433;455;376;266;179;93
01/06/20;ES38;2-;41;11;7;4;11;26;152;361;393;357;332;341
01/06/20;ES38;2=;367;287;380;264;247;295;321;313;296;207;134;68
01/06/20;ES39;1-;585;0;58;29;12;38;92;691;1471;1359;1187;1008
01/06/20;ES39;1=;960;929;1017;1391;1163;832;799;981;830;809;619;402
01/06/20;ES39;2-;660;0;73;28;32;38;77;434;1188;1257;1125;973
01/06/20;ES39;2=;1143;1220;1317;1846;1641;1127;1213;1401;1193;1077;787;598
01/06/20;ES40;1-;78;38;29;41;62;316;989;1230;1253;1187;1256;1262
01/06/20;ES40;1=;1264;1532;1195;958;1046;1127;1047;971;710;477;245;155
01/06/20;ES40;2-;72;43;26;36;86;512;1110;1189;1246;1220;1238;1261
01/06/20;ES40;2=;1290;1643;1257;1071;1150;1192;1197;1019;735;423;283;176
01/06/20;ES41;1-;103;57;45;35;95;350;715;874;908;778;871;948
01/06/20;ES41;1=;937;1011;760;669;743;873;841;746;499;387;217;155
01/06/20;ES41;2-;53;53;29;23;72;176;398;625;680;641;647;674
01/06/20;ES41;2=;661;710;627;488;571;595;542;454;347;235;168;102
01/06/20;ES42;1-;70;34;14;12;12;27;107;316;589;656;660;715
01/06/20;ES42;1=;779;816;861;617;483;552;779;763;563;420;161;86
01/06/20;ES42;2-;84;37;23;25;11;32;178;504;1045;1262;1102;1008
01/06/20;ES42;2=;865;963;905;697;622;685;770;770;613;412;230;129
01/06/20;ES43;1-;97;38;25;35;29;70;223;472;583;570;551;518
01/06/20;ES43;1=;539;494;493;373;440;405;431;405;365;279;170;96
01/06/20;ES43;2-;126;75;28;31;35;31;94;214;358;388;388;430
01/06/20;ES43;2=;442;517;548;468;361;401;474;426;431;323;230;137
01/06/20;ES44;1-;64;69;43;36;65;214;531;963;1175;1196;1351;1373
01/06/20;ES44;1=;1424;1387;1108;1028;1142;1201;1107;953;664;401;269;168
01/06/20;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES45;1-;72;78;33;30;62;280;783;1077;1204;1297;1258;1292
01/06/20;ES45;1=;1287;1187;1060;992;999;1171;991;827;539;338;265;155
01/06/20;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/20;ES46;1-;64;54;28;52;113;390;598;588;611;643;627;724
01/06/20;ES46;1=;742;821;629;515;548;688;722;667;483;389;210;117
01/06/20;ES46;2-;55;32;23;36;87;260;492;612;639;666;749;698
01/06/20;ES46;2=;694;737;676;595;622;787;653;599;462;386;246;112
01/06/20;ES47;1-;105;53;33;32;66;262;569;657;777;858;817;878
01/06/20;ES47;1=;967;845;802;768;786;908;806;677;562;394;303;173
01/06/20;ES47;2-;82;40;37;26;75;246;445;513;588;632;673;722
01/06/20;ES47;2=;732;643;584;572;591;632;634;546;420;287;192;146
01/06/20;ES48;1-;37;24;22;15;83;552;975;961;783;672;632;661
01/06/20;ES48;1=;663;683;594;495;520;626;594;447;322;270;162;87
01/06/20;ES48;2-;43;23;28;30;75;255;417;431;496;529;659;676
01/06/20;ES48;2=;763;990;828;596;671;707;699;582;413;306;167;89
01/06/20;ES49;1-;48;34;22;15;39;159;393;475;539;496;476;493
01/06/20;ES49;1=;544;620;463;384;420;458;431;369;265;199;120;83
01/06/20;ES49;2-;52;26;27;15;9;12;31;145;279;360;318;324
01/06/20;ES49;2=;309;347;366;328;282;271;261;310;264;185;122;91
01/06/20;ES50;1-;54;172;202;147;185;203;221;178;220;267;367;425
01/06/20;ES50;1=;309;571;354;369;246;364;411;309;255;186;143;82
01/06/20;ES50;2-;60;93;24;36;35;43;101;211;560;611;389;462
01/06/20;ES50;2=;552;421;412;236;304;306;258;279;220;175;146;238
01/06/20;ES51;1-;51;33;16;20;22;14;72;183;283;435;447;515
01/06/20;ES51;1=;471;387;363;286;261;288;311;331;260;233;157;109
01/06/20;ES51;2-;70;31;13;13;34;20;68;224;336;404;374;405
01/06/20;ES51;2=;443;287;310;221;185;177;229;274;264;175;98;61
01/06/20;ES52;1-;53;18;18;14;11;23;40;162;364;492;432;364
01/06/20;ES52;1=;431;441;446;389;317;324;360;353;296;256;177;98
01/06/20;ES52;2-;32;359;365;143;308;226;310;270;453;461;502;248
01/06/20;ES52;2=;255;337;345;410;328;208;251;350;263;287;108;76
01/06/20;ES53;1-;70;48;29;15;13;17;59;115;161;198;197;226
01/06/20;ES53;1=;260;287;237;202;182;249;265;268;237;181;104;71
01/06/20;ES53;2-;99;65;41;21;15;37;96;199;286;304;348;312
01/06/20;ES53;2=;295;315;317;328;330;355;411;427;354;250;177;114
01/06/20;ES54;1-;40;26;24;8;12;29;81;178;196;217;209;249
01/06/20;ES54;1=;226;199;205;179;189;193;231;233;197;153;101;64
01/06/20;ES54;2-;60;39;29;23;10;23;37;156;195;252;250;264
01/06/20;ES54;2=;267;286;279;210;234;229;288;333;259;224;143;136
01/06/20;ES55;1-;32;14;5;7;8;23;73;164;181;213;222;252
01/06/20;ES55;1=;264;238;257;234;190;199;249;237;180;147;120;79
01/06/20;ES55;2-;25;16;10;7;7;30;108;158;122;182;180;257
01/06/20;ES55;2=;258;225;200;185;162;150;174;186;191;150;96;60
01/06/20;ES56;1-;21;7;7;9;28;86;244;263;285;274;293;286
01/06/20;ES56;1=;296;358;318;248;271;328;293;253;173;128;89;39
01/06/20;ES56;2-;21;9;5;5;35;256;446;333;256;226;223;255
01/06/20;ES56;2=;281;319;237;187;197;260;260;330;244;150;171;133
01/06/20;ES57;1-;13;7;7;18;33;114;300;310;339;288;384;371
01/06/20;ES57;1=;418;449;335;286;320;424;372;345;227;164;94;57
01/06/20;ES57;2-;14;13;9;11;22;109;271;370;392;366;363;380
01/06/20;ES57;2=;353;434;323;320;331;368;355;326;245;162;97;38
01/06/20;ES58;1-;12;9;7;8;13;74;152;185;234;229;245;264
01/06/20;ES58;1=;256;236;206;179;223;277;278;266;153;120;65;41
01/06/20;ES58;2-;5;6;2;5;13;37;122;132;166;175;189;205
01/06/20;ES58;2=;198;170;131;135;139;195;212;249;191;124;62;25
01/06/20;ES59;1-;13;9;10;7;26;60;97;111;124;129;109;156
01/06/20;ES59;1=;145;143;146;114;144;83;49;63;97;95;34;32
01/06/20;ES59;2-;10;7;10;8;31;106;167;122;196;169;160;174
01/06/20;ES59;2=;167;138;112;131;150;162;153;119;79;52;31;30
01/06/20;ES60;1-;23;13;8;18;40;124;342;425;450;421;442;434
01/06/20;ES60;1=;387;345;275;317;334;377;345;281;202;117;83;51
01/06/20;ES60;2-;29;23;14;8;29;75;171;319;399;432;490;507
01/06/20;ES60;2=;534;589;458;353;404;491;474;426;328;202;123;83
02/06/20;ES01;1-;69;45;13;22;90;403;907;1138;1151;1047;1124;1156
02/06/20;ES01;1=;1316;1503;979;750;804;886;895;835;581;344;223;169
02/06/20;ES01;2-;20;12;4;5;15;83;161;267;258;286;336;313
02/06/20;ES01;2=;291;296;241;234;237;255;204;164;104;81;73;68
02/06/20;ES02;1-;142;79;58;48;44;36;150;387;540;643;675;698
02/06/20;ES02;1=;710;743;773;678;523;572;635;591;535;462;383;212
02/06/20;ES02;2-;158;101;68;49;39;90;460;1011;1172;1061;1033;1005
02/06/20;ES02;2=;901;895;879;840;754;812;869;852;762;644;466;268
02/06/20;ES03;1-;170;99;70;47;38;48;315;1213;1215;997;1447;1316
02/06/20;ES03;1=;1293;1231;1476;1262;1070;1172;1203;1045;971;840;519;314
02/06/20;ES03;2-;150;88;46;44;21;27;74;267;646;780;896;967
02/06/20;ES03;2=;1128;1229;1463;1072;700;771;917;833;838;592;454;257
02/06/20;ES04;1-;109;59;30;27;29;21;201;684;906;996;912;789
02/06/20;ES04;1=;753;737;742;674;631;596;599;630;567;506;368;218
02/06/20;ES04;2-;70;47;30;21;7;35;84;265;413;434;479;473
02/06/20;ES04;2=;500;574;804;722;437;424;504;519;450;386;220;131
02/06/20;ES05;1-;413;230;166;99;105;154;370;818;1121;1340;1573;1790
02/06/20;ES05;1=;1917;1397;897;815;1604;1499;1539;1326;1562;945;938;675
02/06/20;ES05;2-;219;119;66;38;53;138;832;893;679;983;1318;1477
02/06/20;ES05;2=;1367;1232;1336;1379;1184;1165;1203;1110;908;781;572;409
02/06/20;ES06;1-;27;16;14;15;33;144;432;443;449;521;554;563
02/06/20;ES06;1=;531;533;417;399;463;521;499;398;305;181;133;96
02/06/20;ES06;2-;41;17;16;18;21;107;301;446;446;508;534;535
02/06/20;ES06;2=;550;529;427;373;467;555;487;418;273;198;126;89
02/06/20;ES07;1-;291;149;82;62;70;93;577;1344;1465;1333;1321;1423
02/06/20;ES07;1=;1675;2193;3192;2765;1554;1656;2253;1931;1679;1367;1065;545
02/06/20;ES07;2-;211;108;58;53;69;398;2336;3411;2885;2381;1903;1736
02/06/20;ES07;2=;1578;1861;2341;1815;1510;1464;1554;1408;1407;1159;754;439
02/06/20;ES08;1-;99;82;44;44;160;23;150;464;673;835;840;821
02/06/20;ES08;1=;835;791;844;663;621;687;685;664;632;579;338;172
02/06/20;ES08;2-;234;162;122;85;64;65;163;395;590;707;764;743
02/06/20;ES08;2=;750;833;796;672;578;646;756;711;716;638;427;269
02/06/20;ES09;1-;165;124;82;61;47;53;119;219;405;510;575;666
02/06/20;ES09;1=;633;618;596;461;502;518;530;483;454;415;339;294
02/06/20;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/06/20;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/06/20;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
02/06/20;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
02/06/20;ES10;2-;109;85;47;46;47;136;339;534;507;518;533;383
02/06/20;ES10;2=;567;470;574;480;435;528;543;525;461;381;277;207
02/06/20;ES11;1-;470;258;136;70;64;95;478;2897;4803;3960;3420;2698
02/06/20;ES11;1=;2273;2167;2907;3883;2801;2148;2086;2385;2176;1977;1608;955
02/06/20;ES11;2-;807;453;209;121;100;148;244;1096;2553;2974;2751;2460
02/06/20;ES11;2=;2656;2721;3711;4750;4306;2645;2937;3611;2872;2702;2228;1738
02/06/20;ES12;1-;156;78;72;59;121;542;1298;1745;1872;1813;1857;1833
02/06/20;ES12;1=;1957;1836;1633;1503;1572;1677;1565;1491;1167;852;534;465
02/06/20;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/06/20;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/06/20;ES13;1-;91;72;40;33;59;274;661;973;1053;1061;1116;1131
02/06/20;ES13;1=;1081;1099;901;839;881;853;906;775;589;376;282;221
02/06/20;ES13;2-;120;77;52;35;74;239;759;1091;1280;1224;1305;1347
02/06/20;ES13;2=;1358;1340;1061;954;1007;1078;984;979;680;453;381;221
02/06/20;ES14;1-;16;12;4;3;8;34;116;232;251;287;308;340
02/06/20;ES14;1=;274;241;198;193;222;221;226;192;131;96;65;46
02/06/20;ES14;2-;11;4;3;4;3;18;73;101;151;214;242;244
02/06/20;ES14;2=;224;189;135;142;175;202;172;134;105;67;45;32
02/06/20;ES15;1-;44;23;8;17;30;234;502;509;545;553;555;534
02/06/20;ES15;1=;582;720;490;416;460;512;454;410;334;164;130;90
02/06/20;ES15;2-;29;15;7;16;18;91;350;472;508;511;539;530
02/06/20;ES15;2=;545;588;505;436;442;433;414;354;311;180;89;63
02/06/20;ES16;1-;128;71;48;39;36;199;596;806;941;1041;1129;1212
02/06/20;ES16;1=;1273;1339;1044;867;1018;1039;1218;967;714;397;309;223
02/06/20;ES16;2-;69;47;35;26;43;247;881;1114;1190;1125;1051;1052
02/06/20;ES16;2=;947;861;785;778;764;835;703;672;506;352;256;176
02/06/20;ES17;1-;168;103;65;58;103;656;1676;2473;2482;2157;2092;1889
02/06/20;ES17;1=;1904;1933;1786;1644;1698;1728;1706;1548;1266;868;535;394
02/06/20;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/06/20;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/06/20;ES18;1-;39;23;17;9;7;128;394;558;608;547;559;546
02/06/20;ES18;1=;491;428;373;397;410;429;391;391;278;156;142;107
02/06/20;ES18;2-;69;28;15;12;8;54;194;290;381;456;555;646
02/06/20;ES18;2=;672;680;531;414;489;585;576;601;432;296;162;117
02/06/20;ES19;1-;101;47;54;29;33;179;411;609;774;866;868;820
02/06/20;ES19;1=;768;1039;596;541;713;1401;670;629;424;315;206;205
02/06/20;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/06/20;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/06/20;ES20;1-;1906;1110;549;356;325;443;889;3139;6109;6425;5938;5826
02/06/20;ES20;1=;6278;6582;7679;9999;9784;6643;7327;8518;6999;6195;4969;3668
02/06/20;ES20;2-;1612;819;415;337;224;424;1634;7371;9999;9890;8756;7442
02/06/20;ES20;2=;7182;6857;7303;9401;7990;6117;6338;6714;5883;5439;4550;3158
02/06/20;ES21;1-;58;31;21;15;20;90;280;472;580;659;777;809
02/06/20;ES21;1=;880;957;569;550;539;685;755;667;439;242;195;126
02/06/20;ES21;2-;54;42;25;20;46;196;587;969;1101;1067;1067;1026
02/06/20;ES21;2=;908;838;729;791;821;883;767;665;529;292;214;113
02/06/20;ES22;1-;261;383;106;63;27;75;221;607;782;772;774;713
02/06/20;ES22;1=;812;716;894;777;687;759;772;557;571;492;323;259
02/06/20;ES22;2-;207;107;69;74;47;42;161;315;506;665;746;852
02/06/20;ES22;2=;838;958;908;827;684;744;810;801;753;608;449;339
02/06/20;ES23;1-;253;166;122;76;42;133;854;1687;1250;1726;1859;1726
02/06/20;ES23;1=;1568;1421;1428;1285;1164;1172;1227;1132;1035;832;605;443
02/06/20;ES23;2-;425;275;181;134;122;150;294;616;902;1159;1408;1650
02/06/20;ES23;2=;1740;1794;1285;1555;1385;1551;1740;1604;1536;1199;923;679
02/06/20;ES24;1-;69;33;21;21;11;8;43;118;191;270;279;297
02/06/20;ES24;1=;348;312;355;304;237;266;276;251;219;191;134;88
02/06/20;ES24;2-;57;47;34;32;35;26;47;137;235;278;233;261
02/06/20;ES24;2=;273;246;207;226;170;197;229;203;202;142;103;90
02/06/20;ES25;1-;54;34;26;15;7;6;21;86;208;152;152;154
02/06/20;ES25;1=;145;157;122;132;111;111;125;125;125;129;89;75
02/06/20;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
02/06/20;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
02/06/20;ES26;1-;48;43;47;23;19;16;50;96;171;245;227;213
02/06/20;ES26;1=;261;224;217;173;189;203;184;188;147;151;137;93
02/06/20;ES26;2-;55;36;33;27;16;16;31;101;186;270;267;265
02/06/20;ES26;2=;267;272;240;220;226;190;213;199;207;190;161;129
02/06/20;ES27;1-;333;217;145;109;84;82;287;702;1010;1183;1265;1233
02/06/20;ES27;1=;1145;1190;1281;1047;991;971;1156;981;1039;952;666;533
02/06/20;ES27;2-;174;83;57;75;84;219;633;5807;965;1048;1017;1115
02/06/20;ES27;2=;1186;1242;996;803;838;949;824;872;718;489;340;267
02/06/20;ES28;1-;39;32;26;25;50;167;294;430;487;501;545;516
02/06/20;ES28;1=;711;830;469;400;462;518;485;409;298;216;155;111
02/06/20;ES28;2-;45;21;19;19;77;316;542;788;689;591;643;531
02/06/20;ES28;2=;606;625;495;438;456;561;458;428;299;238;140;87
02/06/20;ES29;1-;219;137;95;89;63;126;340;635;833;913;900;897
02/06/20;ES29;1=;944;913;1036;812;753;736;806;840;775;609;487;419
02/06/20;ES29;2-;220;160;93;72;53;119;388;793;1143;1313;1275;1334
02/06/20;ES29;2=;1278;1309;1350;1205;1029;1091;1241;1150;1066;805;672;461
02/06/20;ES30;1-;81;41;34;36;19;14;56;138;219;294;353;337
02/06/20;ES30;1=;391;387;305;226;236;285;307;299;264;179;157;105
02/06/20;ES30;2-;119;71;37;30;36;41;140;351;586;684;636;620
02/06/20;ES30;2=;651;620;568;520;466;546;568;508;465;357;294;189
02/06/20;ES31;1-;45;29;18;13;9;29;38;126;164;187;212;241
